League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),Köln,4-2-3-1,2,2,Selina Cerci · 47&rsquor; Selina Cerci · 84&rsquor;,2,0,Freiburg,4-2-3-1,0,0.5,NA,2,0,Freiburg,Away,NA,990,463,404,59,19,0,2,9,30,2,1,1,0,339,0,12
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),MSV Duisburg,4-4-2,1,0.4,Natalie Muth · 64&rsquor;,2,0,Wolfsburg,4-3-3,4,5,Alexandra Popp · 71&rsquor; Dominique Janssen (P) · 85&rsquor; Vivien Endemann · 88&rsquor; Ewa Pajor · 89&rsquor;,1,0,MSV Duisburg,Home,NA,990,232,177,53,10,0,0,7,22,0,0,0,0,122,2,5
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),MSV Duisburg,4-4-2,1,0.4,Natalie Muth · 64&rsquor;,2,0,Wolfsburg,4-3-3,4,5,Alexandra Popp · 71&rsquor; Dominique Janssen (P) · 85&rsquor; Vivien Endemann · 88&rsquor; Ewa Pajor · 89&rsquor;,1,0,Wolfsburg,Away,NA,990,630,560,68,19,1,4,32,37,8,8,0,0,493,2,13
Frauen-Bundesliga,2024-04-22,Frauen-Bundesliga (Matchweek 19),Bayern Munich,4-2-3-1,3,2,Magdalena Eriksson · 48&rsquor; Jovana Damnjanović · 57&rsquor; Georgia Stanway · 90+5&rsquor;,0,0,Werder Bremen,4-4-2,0,0.9,NA,0,0,Bayern Munich,Home,NA,990,570,517,50,11,0,2,21,27,7,4,3,0,452,3,13
Frauen-Bundesliga,2024-04-22,Frauen-Bundesliga (Matchweek 19),Bayern Munich,4-2-3-1,3,2,Magdalena Eriksson · 48&rsquor; Jovana Damnjanović · 57&rsquor; Georgia Stanway · 90+5&rsquor;,0,0,Werder Bremen,4-4-2,0,0.9,NA,0,0,Werder Bremen,Away,NA,990,378,321,55,11,0,1,15,24,5,4,1,0,251,2,7
Frauen-Bundesliga,2024-05-03,Frauen-Bundesliga (Matchweek 20),Wolfsburg,4-3-3,5,3.6,Dominique Janssen · 7&rsquor; Ewa Pajor · 12&rsquor; Ewa Pajor · 23&rsquor; Alexandra Popp · 36&rsquor; Vivien Endemann · 80&rsquor;,2,0,Köln,4-2-3-1,1,1.1,Anna Gerhardt · 54&rsquor;,4,0,Wolfsburg,Home,NA,990,618,560,56,15,2,2,25,28,7,5,2,0,496,2,4
Frauen-Bundesliga,2024-05-03,Frauen-Bundesliga (Matchweek 20),Wolfsburg,4-3-3,5,3.6,Dominique Janssen · 7&rsquor; Ewa Pajor · 12&rsquor; Ewa Pajor · 23&rsquor; Alexandra Popp · 36&rsquor; Vivien Endemann · 80&rsquor;,2,0,Köln,4-2-3-1,1,1.1,Anna Gerhardt · 54&rsquor;,4,0,Köln,Away,NA,990,367,299,66,17,1,1,5,31,0,0,0,0,259,2,8
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Bayer Leverkusen,4-1-4-1,1,0.7,Nikola Karczewska · 62&rsquor;,1,0,Bayern Munich,4-2-3-1,2,1.4,Georgia Stanway · 18&rsquor; Linda Dallmann · 27&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,317,272,45,16,0,2,11,15,0,0,0,0,227,0,11
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Bayer Leverkusen,4-1-4-1,1,0.7,Nikola Karczewska · 62&rsquor;,1,0,Bayern Munich,4-2-3-1,2,1.4,Georgia Stanway · 18&rsquor; Linda Dallmann · 27&rsquor;,2,0,Bayern Munich,Away,NA,990,747,693,49,6,0,5,15,30,6,2,2,0,650,5,6
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Hoffenheim,4-2-3-1,1,1,Vanessa Leimenstoll · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,3,1.4,Pia-Sophie Wolter · 17&rsquor; Nicole Anyomi · 35&rsquor; Nicole Anyomi · 47&rsquor;,0,0,Hoffenheim,Home,NA,990,403,358,45,8,0,1,8,21,2,0,2,0,296,0,11
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Hoffenheim,4-2-3-1,1,1,Vanessa Leimenstoll · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,3,1.4,Pia-Sophie Wolter · 17&rsquor; Nicole Anyomi · 35&rsquor; Nicole Anyomi · 47&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,618,568,50,11,0,2,15,26,3,0,3,0,508,0,9
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Freiburg,4-2-3-1,0,0.7,NA,2,0,Essen,4-2-3-1,1,0.5,Ramona Maier · 64&rsquor;,3,0,Freiburg,Home,NA,990,494,420,73,16,0,1,24,44,3,0,3,0,326,1,19
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Freiburg,4-2-3-1,0,0.7,NA,2,0,Essen,4-2-3-1,1,0.5,Ramona Maier · 64&rsquor;,3,0,Essen,Away,NA,990,374,307,63,11,0,3,9,32,3,0,0,3,224,4,13
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Werder Bremen,4-3-3,4,3.8,Rieke Dieckmann · 13&rsquor; Reena Wichmann · 29&rsquor; Reena Wichmann · 33&rsquor; Nina Lührßen (P) · 90+3&rsquor;,0,0,MSV Duisburg,4-4-2,2,0.9,Sarah Freutel · 76&rsquor; Jana Radosavljević · 90+4&rsquor;,2,0,Werder Bremen,Home,NA,990,536,478,56,12,0,0,25,26,10,6,3,0,414,2,12
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Werder Bremen,4-3-3,4,3.8,Rieke Dieckmann · 13&rsquor; Reena Wichmann · 29&rsquor; Reena Wichmann · 33&rsquor; Nina Lührßen (P) · 90+3&rsquor;,0,0,MSV Duisburg,4-4-2,2,0.9,Sarah Freutel · 76&rsquor; Jana Radosavljević · 90+4&rsquor;,2,0,MSV Duisburg,Away,NA,990,313,255,56,10,0,1,11,26,3,2,0,0,171,2,11
Frauen-Bundesliga,2024-05-06,Frauen-Bundesliga (Matchweek 20),1. FC Nürnberg,3-5-2,0,0.6,NA,2,0,RB Leipzig,4-2-3-1,1,2.1,Vanessa Fudalla (P) · 34&rsquor;,3,0,1. FC Nürnberg,Home,NA,990,387,314,70,18,0,3,9,33,3,2,0,0,244,3,9
Frauen-Bundesliga,2024-05-06,Frauen-Bundesliga (Matchweek 20),1. FC Nürnberg,3-5-2,0,0.6,NA,2,0,RB Leipzig,4-2-3-1,1,2.1,Vanessa Fudalla (P) · 34&rsquor;,3,0,RB Leipzig,Away,NA,990,429,366,60,13,0,0,18,31,6,4,0,0,291,3,12
Frauen-Bundesliga,2024-05-10,Frauen-Bundesliga (Matchweek 21),RB Leipzig,4-2-3-1,3,1.6,Vanessa Fudalla · 11&rsquor; Sandra Starke · 64&rsquor; Victoria Krug · 79&rsquor;,0,0,Hoffenheim,4-3-3,0,0.9,NA,2,0,RB Leipzig,Home,NA,990,386,317,66,16,0,1,14,35,5,4,0,0,260,3,15
Frauen-Bundesliga,2024-05-10,Frauen-Bundesliga (Matchweek 21),RB Leipzig,4-2-3-1,3,1.6,Vanessa Fudalla · 11&rsquor; Sandra Starke · 64&rsquor; Victoria Krug · 79&rsquor;,0,0,Hoffenheim,4-3-3,0,0.9,NA,2,0,Hoffenheim,Away,NA,990,565,505,56,11,0,0,21,35,1,1,0,0,455,4,6
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),Essen,4-2-3-1,2,0.7,Lilli Purtscheller · 10&rsquor; Annalena Rieke · 30&rsquor;,2,0,Köln,4-2-3-1,1,0.9,Natalia Padilla-Bidas · 54&rsquor;,4,0,Essen,Home,NA,990,399,340,56,9,1,1,22,30,8,3,4,0,284,3,16
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),Essen,4-2-3-1,2,0.7,Lilli Purtscheller · 10&rsquor; Annalena Rieke · 30&rsquor;,2,0,Köln,4-2-3-1,1,0.9,Natalia Padilla-Bidas · 54&rsquor;,4,0,Köln,Away,NA,990,494,451,43,9,0,1,6,18,2,2,0,0,380,0,17
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),MSV Duisburg,4-4-2,1,0.5,Kara Bathmann · 71&rsquor;,0,0,Bayer Leverkusen,3-4-3,3,3.4,Loreen Bender · 20&rsquor; Nikola Karczewska · 34&rsquor; Synne Hansen · 76&rsquor;,0,0,MSV Duisburg,Home,NA,990,298,240,57,15,0,2,12,23,1,0,1,0,179,1,3
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),MSV Duisburg,4-4-2,1,0.5,Kara Bathmann · 71&rsquor;,0,0,Bayer Leverkusen,3-4-3,3,3.4,Loreen Bender · 20&rsquor; Nikola Karczewska · 34&rsquor; Synne Hansen · 76&rsquor;,0,0,Bayer Leverkusen,Away,NA,990,548,483,60,14,0,3,23,28,10,9,0,0,435,5,14
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Bayern Munich,4-2-3-1,4,2.6,Pernille Harder · 5&rsquor; Pernille Harder · 13&rsquor; Pernille Harder · 18&rsquor; Lea Schüller · 78&rsquor;,0,0,1. FC Nürnberg,3-5-2,0,0,NA,3,0,Bayern Munich,Home,NA,990,746,699,45,8,0,1,27,28,4,2,1,0,645,2,10
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Bayern Munich,4-2-3-1,4,2.6,Pernille Harder · 5&rsquor; Pernille Harder · 13&rsquor; Pernille Harder · 18&rsquor; Lea Schüller · 78&rsquor;,0,0,1. FC Nürnberg,3-5-2,0,0,NA,3,0,1. FC Nürnberg,Away,NA,990,287,239,48,10,0,2,4,16,1,1,0,0,204,0,5
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Werder Bremen,4-3-3,0,0.7,NA,2,0,Wolfsburg,4-3-3,3,2,Lena Oberdorf · 41&rsquor; Sveindís Jane Jónsdóttir · 83&rsquor; Chantal Hagel · 85&rsquor;,0,0,Werder Bremen,Home,NA,990,349,283,66,12,0,4,20,34,7,3,3,0,223,0,15
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Werder Bremen,4-3-3,0,0.7,NA,2,0,Wolfsburg,4-3-3,3,2,Lena Oberdorf · 41&rsquor; Sveindís Jane Jónsdóttir · 83&rsquor; Chantal Hagel · 85&rsquor;,0,0,Wolfsburg,Away,NA,990,397,337,59,8,1,4,17,33,6,0,0,6,283,1,10
Frauen-Bundesliga,2024-05-13,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,4,2.1,Laura Freigang · 16&rsquor; Remina Chiba · 34&rsquor; Laura Freigang · 54&rsquor; Géraldine Reuteler · 85&rsquor;,1,0,Freiburg,4-2-3-1,2,1.5,Hasret Kayikci · 6&rsquor; Annabel Schasching · 90+3&rsquor;,0,0,Eintracht Frankfurt,Home,NA,990,569,506,59,8,0,0,19,26,9,7,1,0,447,4,9
Frauen-Bundesliga,2024-05-13,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,4,2.1,Laura Freigang · 16&rsquor; Remina Chiba · 34&rsquor; Laura Freigang · 54&rsquor; Géraldine Reuteler · 85&rsquor;,1,0,Freiburg,4-2-3-1,2,1.5,Hasret Kayikci · 6&rsquor; Annabel Schasching · 90+3&rsquor;,0,0,Freiburg,Away,NA,990,360,303,54,8,1,2,15,26,4,1,3,0,251,3,10
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),1. FC Nürnberg,3-5-2,2,1.7,Medina Dešić · 41&rsquor; Lara Schmidt · 81&rsquor;,1,0,MSV Duisburg,3-4-3,1,1.9,Taryn Ries · 90+2&rsquor;,3,0,1. FC Nürnberg,Home,NA,990,400,345,54,21,0,0,25,15,6,5,1,0,272,1,11
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),1. FC Nürnberg,3-5-2,2,1.7,Medina Dešić · 41&rsquor; Lara Schmidt · 81&rsquor;,1,0,MSV Duisburg,3-4-3,1,1.9,Taryn Ries · 90+2&rsquor;,3,0,MSV Duisburg,Away,NA,990,394,350,44,8,0,1,32,17,4,1,3,0,274,0,9
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,6,5.6,Chantal Hagel · 10&rsquor; Ewa Pajor · 11&rsquor; Ewa Pajor · 24&rsquor; Ewa Pajor · 35&rsquor; Vivien Endemann · 45+3&rsquor; Jule Brand · 83&rsquor;,1,0,Essen,4-2-3-1,0,0.8,Sophia Winkler · 20&rsquor;,0,1,Wolfsburg,Home,NA,990,530,478,50,8,2,2,22,27,7,7,0,0,414,2,15
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,6,5.6,Chantal Hagel · 10&rsquor; Ewa Pajor · 11&rsquor; Ewa Pajor · 24&rsquor; Ewa Pajor · 35&rsquor; Vivien Endemann · 45+3&rsquor; Jule Brand · 83&rsquor;,1,0,Essen,4-2-3-1,0,0.8,Sophia Winkler · 20&rsquor;,0,1,Essen,Away,NA,919,250,184,65,15,0,0,3,22,0,0,0,0,146,1,8
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Freiburg,4-3-3,2,1.4,Janina Minge · 29&rsquor; Eileen Campbell · 60&rsquor;,3,0,RB Leipzig,4-2-3-1,1,2,Mimmi Larsson · 42&rsquor;,0,0,Freiburg,Home,NA,990,460,392,64,12,1,1,26,31,7,3,4,0,308,4,17
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Freiburg,4-3-3,2,1.4,Janina Minge · 29&rsquor; Eileen Campbell · 60&rsquor;,3,0,RB Leipzig,4-2-3-1,1,2,Mimmi Larsson · 42&rsquor;,0,0,RB Leipzig,Away,NA,990,434,371,60,12,1,0,13,30,6,4,0,0,305,3,10
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Köln,4-2-3-1,0,0.8,NA,3,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Géraldine Reuteler · 27&rsquor;,0,0,Köln,Home,NA,990,408,359,47,12,1,1,10,19,1,1,0,0,306,2,11
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Köln,4-2-3-1,0,0.8,NA,3,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Géraldine Reuteler · 27&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,553,486,61,14,0,7,16,36,4,3,1,0,437,6,8
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Bayer Leverkusen,3-4-3,2,1.7,Kristin Kögel · 56&rsquor; Julie Jorde · 86&rsquor;,4,0,Werder Bremen,4-3-1-2,3,2.3,Sophie Weidauer · 42&rsquor; Michaela Brandenburg · 51&rsquor; Michelle Ulbrich (P) · 58&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,382,315,66,16,0,3,19,33,5,5,0,0,262,1,12
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Bayer Leverkusen,3-4-3,2,1.7,Kristin Kögel · 56&rsquor; Julie Jorde · 86&rsquor;,4,0,Werder Bremen,4-3-1-2,3,2.3,Sophie Weidauer · 42&rsquor; Michaela Brandenburg · 51&rsquor; Michelle Ulbrich (P) · 58&rsquor;,2,0,Werder Bremen,Away,NA,990,427,385,42,12,0,0,11,17,3,2,0,0,319,0,10
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-3-3,1,1.4,Fabienne Dongus · 21&rsquor;,3,0,Bayern Munich,4-2-3-1,4,3.5,Carolin Simon · 10&rsquor; Linda Dallmann · 53&rsquor; Pernille Harder · 83&rsquor; Lea Schüller · 90+2&rsquor;,1,0,Hoffenheim,Home,NA,990,398,344,52,17,0,3,10,15,5,5,0,0,310,2,7
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-3-3,1,1.4,Fabienne Dongus · 21&rsquor;,3,0,Bayern Munich,4-2-3-1,4,3.5,Carolin Simon · 10&rsquor; Linda Dallmann · 53&rsquor; Pernille Harder · 83&rsquor; Lea Schüller · 90+2&rsquor;,1,0,Bayern Munich,Away,NA,990,553,498,45,7,0,0,18,28,2,0,2,0,460,10,3
Frauen-Bundesliga,2024-08-30,Frauen-Bundesliga (Matchweek 1),Turbine Potsdam,4-4-2,0,0.1,NA,2,0,Bayern Munich,4-2-3-1,2,2.8,Linda Sembrant · 22&rsquor; Linda Sembrant · 85&rsquor;,0,0,Turbine Potsdam,Home,NA,990,259,206,52,17,0,1,4,23,1,1,0,0,162,1,9
Frauen-Bundesliga,2024-08-30,Frauen-Bundesliga (Matchweek 1),Turbine Potsdam,4-4-2,0,0.1,NA,2,0,Bayern Munich,4-2-3-1,2,2.8,Linda Sembrant · 22&rsquor; Linda Sembrant · 85&rsquor;,0,0,Bayern Munich,Away,NA,990,740,679,56,12,1,5,28,31,12,9,3,0,630,5,14
Frauen-Bundesliga,2024-08-31,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,2,2.9,Géraldine Reuteler · 57&rsquor; Elisa Senß · 81&rsquor;,0,0,Carl-Zeiss Jena,4-3-3,0,0.3,NA,1,0,Eintracht Frankfurt,Home,NA,990,694,634,58,11,0,1,39,29,11,7,4,0,583,2,12
Frauen-Bundesliga,2024-08-31,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,2,2.9,Géraldine Reuteler · 57&rsquor; Elisa Senß · 81&rsquor;,0,0,Carl-Zeiss Jena,4-3-3,0,0.3,NA,1,0,Carl-Zeiss Jena,Away,NA,990,262,207,54,14,2,1,4,19,0,0,0,0,177,1,8
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),Essen,4-2-3-1,1,0.6,Annalena Rieke · 70&rsquor;,0,0,Hoffenheim,4-4-2,2,2.6,Selina Cerci · 6&rsquor; Ereleta Memeti · 62&rsquor;,1,0,Essen,Home,NA,990,375,317,55,11,0,2,16,29,5,4,1,0,267,3,5
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),Essen,4-2-3-1,1,0.6,Annalena Rieke · 70&rsquor;,0,0,Hoffenheim,4-4-2,2,2.6,Selina Cerci · 6&rsquor; Ereleta Memeti · 62&rsquor;,1,0,Hoffenheim,Away,NA,990,546,510,36,7,1,2,17,15,5,4,0,0,449,0,12
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),RB Leipzig,4-4-2,2,0.9,Vanessa Fudalla · 31&rsquor; Julia Landenberger · 55&rsquor;,3,0,Köln,4-3-3,1,1.5,Vanessa Leimenstoll · 50&rsquor;,2,0,RB Leipzig,Home,NA,990,341,279,62,14,0,1,5,28,2,1,1,0,221,0,5
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),RB Leipzig,4-4-2,2,0.9,Vanessa Fudalla · 31&rsquor; Julia Landenberger · 55&rsquor;,3,0,Köln,4-3-3,1,1.5,Vanessa Leimenstoll · 50&rsquor;,2,0,Köln,Away,NA,990,387,325,57,11,2,3,31,30,8,7,1,0,261,5,9
Frauen-Bundesliga,2024-09-02,Frauen-Bundesliga (Matchweek 1),Wolfsburg,3-4-3,3,2.3,Sarai Linder · 11&rsquor; Lena Lattwein · 61&rsquor; Alexandra Popp · 66&rsquor;,1,0,Werder Bremen,5-3-2,3,1.1,Tuana Keles · 35&rsquor; Larissa Mühlhaus · 40&rsquor; Merle Frohms (OG) · 62&rsquor; Lara Schmidt · 88&rsquor;,3,1,Wolfsburg,Home,NA,990,588,530,56,16,0,3,28,21,10,6,4,0,473,2,11
Frauen-Bundesliga,2024-09-02,Frauen-Bundesliga (Matchweek 1),Wolfsburg,3-4-3,3,2.3,Sarai Linder · 11&rsquor; Lena Lattwein · 61&rsquor; Alexandra Popp · 66&rsquor;,1,0,Werder Bremen,5-3-2,3,1.1,Tuana Keles · 35&rsquor; Larissa Mühlhaus · 40&rsquor; Merle Frohms (OG) · 62&rsquor; Lara Schmidt · 88&rsquor;,3,1,Werder Bremen,Away,NA,987,279,225,51,11,1,3,16,20,5,4,0,0,159,3,7
Frauen-Bundesliga,2024-09-13,Frauen-Bundesliga (Matchweek 2),Bayern Munich,4-2-3-1,6,3.3,Linda Dallmann · 44&rsquor; Georgia Stanway · 45+4&rsquor; Klara Bühl · 55&rsquor; Klara Bühl · 68&rsquor; Lea Schüller · 73&rsquor; Linda Sembrant · 74&rsquor; Lea Schüller · 89&rsquor;,4,1,RB Leipzig,3-5-1-1,2,0.9,Vanessa Fudalla · 3&rsquor; Vanessa Fudalla (P) · 76&rsquor;,1,0,Bayern Munich,Home,NA,973,729,685,36,5,0,2,20,19,7,5,1,0,637,8,12
Frauen-Bundesliga,2024-09-13,Frauen-Bundesliga (Matchweek 2),Bayern Munich,4-2-3-1,6,3.3,Linda Dallmann · 44&rsquor; Georgia Stanway · 45+4&rsquor; Klara Bühl · 55&rsquor; Klara Bühl · 68&rsquor; Lea Schüller · 73&rsquor; Linda Sembrant · 74&rsquor; Lea Schüller · 89&rsquor;,4,1,RB Leipzig,3-5-1-1,2,0.9,Vanessa Fudalla · 3&rsquor; Vanessa Fudalla (P) · 76&rsquor;,1,0,RB Leipzig,Away,NA,990,410,360,49,18,0,2,3,17,1,1,0,0,331,1,10
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,0,0,Wolfsburg,3-4-3,1,3,Alexandra Popp · 67&rsquor;,2,0,Carl-Zeiss Jena,Home,NA,990,257,211,46,12,0,1,4,16,1,0,1,0,159,0,4
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,0,0,Wolfsburg,3-4-3,1,3,Alexandra Popp · 67&rsquor;,2,0,Wolfsburg,Away,NA,990,721,667,53,7,1,3,56,28,14,10,2,0,596,1,9
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Werder Bremen,5-3-2,2,2,Michelle Ulbrich (P) · 74&rsquor; Larissa Mühlhaus · 79&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.3,NA,1,0,Werder Bremen,Home,NA,990,518,443,73,13,0,1,35,41,13,5,6,0,397,2,13
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Werder Bremen,5-3-2,2,2,Michelle Ulbrich (P) · 74&rsquor; Larissa Mühlhaus · 79&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.3,NA,1,0,Turbine Potsdam,Away,NA,990,274,213,57,13,0,1,8,24,5,3,2,0,157,4,13
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,2,0.9,Caroline Kehrer · 14&rsquor; Kristin Kögel · 25&rsquor;,3,0,Eintracht Frankfurt,4-3-3,2,1.2,Géraldine Reuteler · 45+2&rsquor; Remina Chiba · 58&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,397,342,53,12,0,2,9,29,2,2,0,0,281,2,5
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,2,0.9,Caroline Kehrer · 14&rsquor; Kristin Kögel · 25&rsquor;,3,0,Eintracht Frankfurt,4-3-3,2,1.2,Géraldine Reuteler · 45+2&rsquor; Remina Chiba · 58&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,606,551,53,14,0,0,20,29,3,3,0,0,458,2,13
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Köln,4-3-3,2,0.7,Dóra Zeller · 13&rsquor; Adriana Achcińska · 44&rsquor;,4,0,Essen,4-2-3-1,2,2.6,Annalena Rieke · 27&rsquor; Natasha Kowalski (P) · 82&rsquor;,2,0,Köln,Home,NA,990,505,446,58,10,0,2,23,30,8,2,6,0,367,1,11
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Köln,4-3-3,2,0.7,Dóra Zeller · 13&rsquor; Adriana Achcińska · 44&rsquor;,4,0,Essen,4-2-3-1,2,2.6,Annalena Rieke · 27&rsquor; Natasha Kowalski (P) · 82&rsquor;,2,0,Essen,Away,NA,990,318,264,52,11,1,0,12,25,4,1,3,0,204,2,7
Frauen-Bundesliga,2024-09-16,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,2,1.9,Ereleta Memeti · 21&rsquor; Samantha Steuerwald (OG) · 89&rsquor;,1,0,Freiburg,4-2-3-1,3,2.1,Samantha Steuerwald · 19&rsquor; Tessa Blumenberg · 64&rsquor; Shekiera Martinez · 88&rsquor;,0,0,Hoffenheim,Home,NA,990,514,450,62,11,0,2,34,28,14,12,0,1,364,2,13
Frauen-Bundesliga,2024-09-16,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,2,1.9,Ereleta Memeti · 21&rsquor; Samantha Steuerwald (OG) · 89&rsquor;,1,0,Freiburg,4-2-3-1,3,2.1,Samantha Steuerwald · 19&rsquor; Tessa Blumenberg · 64&rsquor; Shekiera Martinez · 88&rsquor;,0,0,Freiburg,Away,NA,990,462,408,50,14,0,0,14,19,4,2,0,0,334,4,8
Frauen-Bundesliga,2024-09-20,Frauen-Bundesliga (Matchweek 3),RB Leipzig,3-4-3,2,1.3,Lydia Andrade · 8&rsquor; Giovanna Hoffmann · 50&rsquor;,5,0,Werder Bremen,4-3-3,0,1.3,NA,2,0,RB Leipzig,Home,NA,990,391,323,64,14,0,1,6,32,3,1,0,0,277,4,14
Frauen-Bundesliga,2024-09-20,Frauen-Bundesliga (Matchweek 3),RB Leipzig,3-4-3,2,1.3,Lydia Andrade · 8&rsquor; Giovanna Hoffmann · 50&rsquor;,5,0,Werder Bremen,4-3-3,0,1.3,NA,2,0,Werder Bremen,Away,NA,990,432,362,69,18,0,3,31,34,6,3,3,0,297,1,20
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Freiburg,4-2-3-1,1,1.3,Selina Vobian · 59&rsquor;,3,0,Carl-Zeiss Jena,4-1-4-1,1,1.8,Luca-Emily Birkholz · 17&rsquor;,2,0,Freiburg,Home,NA,990,557,486,68,16,0,1,33,36,8,2,2,2,411,3,13
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Freiburg,4-2-3-1,1,1.3,Selina Vobian · 59&rsquor;,3,0,Carl-Zeiss Jena,4-1-4-1,1,1.8,Luca-Emily Birkholz · 17&rsquor;,2,0,Carl-Zeiss Jena,Away,NA,990,383,327,54,13,0,0,7,28,2,1,1,0,253,2,17
