League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Première Ligue,2024-10-19,Première Ligue (Regular season),Guingamp,4-1-4-1,3,2.3,Sabitra Bhandari · 58&rsquor; Agathe Ollivier · 66&rsquor; Leila Peneau (P) · 90+6&rsquor;,2,0,Strasbourg,4-4-2,2,1.8,Lorena Azzaro (P) · 63&rsquor; Kenza Chapelle · 65&rsquor;,1,0,Strasbourg,Away,NA,990,1,0,0,10,12,6,28,9,9,1,1,0,41,7,7,50
Première Ligue,2024-10-19,Première Ligue (Regular season),Stade de Reims,4-4-2,1,2.3,Rachel Corboz (P) · 76&rsquor;,0,0,Nantes,3-4-3,3,0.8,Julie Machart · 52&rsquor; Kelly Gago · 54&rsquor; Juliette Mossard · 65&rsquor;,1,0,Stade de Reims,Home,NA,990,0,0,0,10,12,0,20,12,19,1,0,0,49,9,15,37.5
Première Ligue,2024-10-19,Première Ligue (Regular season),Stade de Reims,4-4-2,1,2.3,Rachel Corboz (P) · 76&rsquor;,0,0,Nantes,3-4-3,3,0.8,Julie Machart · 52&rsquor; Kelly Gago · 54&rsquor; Juliette Mossard · 65&rsquor;,1,0,Nantes,Away,NA,990,1,0,0,12,9,3,11,2,20,0,1,0,35,15,9,62.5
Première Ligue,2024-10-20,Première Ligue (Regular season),Paris FC,4-2-3-1,0,0.3,NA,1,0,Lyon,4-2-3-1,0,2,NA,0,0,Paris FC,Home,NA,990,1,0,0,9,8,2,3,7,10,0,0,0,36,9,9,50
Première Ligue,2024-10-20,Première Ligue (Regular season),Paris FC,4-2-3-1,0,0.3,NA,1,0,Lyon,4-2-3-1,0,2,NA,0,0,Lyon,Away,NA,990,0,0,0,10,9,3,21,6,15,0,0,0,32,9,8,52.9
Première Ligue,2024-11-02,Première Ligue (Regular season),Dijon,4-2-3-1,4,2.7,Viktoria Pinther · 36&rsquor; Klaudia Jedlińska · 52&rsquor; Viktoria Pinther · 58&rsquor; Klaudia Jedlińska · 61&rsquor;,1,0,Le Havre,4-3-3,2,1.2,Héloïse Mansuy · 87&rsquor; Mickaélla Cardia · 90+2&rsquor; Romane Enguehard · 90+4&rsquor;,3,1,Dijon,Home,NA,990,1,0,0,12,8,5,12,8,10,0,0,0,45,8,8,50
Première Ligue,2024-11-02,Première Ligue (Regular season),Dijon,4-2-3-1,4,2.7,Viktoria Pinther · 36&rsquor; Klaudia Jedlińska · 52&rsquor; Viktoria Pinther · 58&rsquor; Klaudia Jedlińska · 61&rsquor;,1,0,Le Havre,4-3-3,2,1.2,Héloïse Mansuy · 87&rsquor; Mickaélla Cardia · 90+2&rsquor; Romane Enguehard · 90+4&rsquor;,3,1,Le Havre,Away,NA,989,2,1,1,8,12,1,21,8,6,0,0,0,35,8,8,50
Première Ligue,2024-11-02,Première Ligue (Regular season),Fleury,5-4-1,4,2.5,Aissata Traoré · 33&rsquor; Aissata Traoré · 45&rsquor; Batcheba Louis · 68&rsquor; Batcheba Louis · 76&rsquor;,3,0,Stade de Reims,4-4-2,1,0.7,Mana Lamine · 22&rsquor; Léa Bourgain · 89&rsquor;,3,1,Fleury,Home,NA,990,3,0,0,11,10,4,15,13,22,0,0,0,62,9,9,50
Première Ligue,2024-11-02,Première Ligue (Regular season),Fleury,5-4-1,4,2.5,Aissata Traoré · 33&rsquor; Aissata Traoré · 45&rsquor; Batcheba Louis · 68&rsquor; Batcheba Louis · 76&rsquor;,3,0,Stade de Reims,4-4-2,1,0.7,Mana Lamine · 22&rsquor; Léa Bourgain · 89&rsquor;,3,1,Stade de Reims,Away,NA,921,3,1,0,10,11,1,8,14,18,0,0,0,63,9,9,50
Première Ligue,2024-11-02,Première Ligue (Regular season),Nantes,5-3-2,0,0.6,NA,1,0,Paris FC,4-2-3-1,0,1.1,NA,1,0,Nantes,Home,NA,990,1,0,0,6,5,1,7,9,7,0,0,0,41,5,9,35.7
Première Ligue,2024-11-02,Première Ligue (Regular season),Nantes,5-3-2,0,0.6,NA,1,0,Paris FC,4-2-3-1,0,1.1,NA,1,0,Paris FC,Away,NA,990,1,0,0,5,5,1,24,6,15,0,0,0,60,9,5,64.3
Première Ligue,2024-11-02,Première Ligue (Regular season),Montpellier,4-4-2,7,2.9,Ifeoma Onumonu · 9&rsquor; Soufiya Ngueleu · 30&rsquor; Lea Khelifi · 38&rsquor; Lea Khelifi · 41&rsquor; Soufiya Ngueleu · 63&rsquor; Kethna Louis · 75&rsquor; Rose Kadzere · 81&rsquor;,0,0,Guingamp,4-1-4-1,0,0.3,NA,0,0,Montpellier,Home,NA,990,0,0,0,12,3,0,23,9,13,0,0,0,62,7,3,70
Première Ligue,2024-11-02,Première Ligue (Regular season),Montpellier,4-4-2,7,2.9,Ifeoma Onumonu · 9&rsquor; Soufiya Ngueleu · 30&rsquor; Lea Khelifi · 38&rsquor; Lea Khelifi · 41&rsquor; Soufiya Ngueleu · 63&rsquor; Kethna Louis · 75&rsquor; Rose Kadzere · 81&rsquor;,0,0,Guingamp,4-1-4-1,0,0.3,NA,0,0,Guingamp,Away,NA,990,0,0,0,3,10,0,6,13,6,0,0,0,50,3,7,30
Première Ligue,2024-11-02,Première Ligue (Regular season),Strasbourg,3-4-3,2,1.6,Kenza Chapelle · 40&rsquor; Laurine Hannequin · 60&rsquor;,0,0,Saint-Étienne,4-1-4-1,0,0.5,NA,2,0,Strasbourg,Home,NA,990,0,0,0,7,8,4,9,12,11,0,0,0,65,15,12,55.6
Première Ligue,2024-11-02,Première Ligue (Regular season),Strasbourg,3-4-3,2,1.6,Kenza Chapelle · 40&rsquor; Laurine Hannequin · 60&rsquor;,0,0,Saint-Étienne,4-1-4-1,0,0.5,NA,2,0,Saint-Étienne,Away,NA,990,2,0,0,8,7,3,28,11,18,0,0,0,52,12,15,44.4
Première Ligue,2024-11-03,Première Ligue (Regular season),Lyon,4-2-3-1,1,2.9,Tabitha Chawinga · 27&rsquor;,0,0,Paris Saint-Germain,4-4-2,0,0.1,NA,3,0,Lyon,Home,NA,990,0,0,0,4,7,1,32,6,13,0,0,0,51,17,8,68
Première Ligue,2024-11-03,Première Ligue (Regular season),Lyon,4-2-3-1,1,2.9,Tabitha Chawinga · 27&rsquor;,0,0,Paris Saint-Germain,4-4-2,0,0.1,NA,3,0,Paris Saint-Germain,Away,NA,990,3,0,0,7,5,0,7,10,15,0,0,0,38,7,16,30.4
Première Ligue,2024-11-08,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,Mickaélla Cardia · 85&rsquor;,5,1,Stade de Reims,3-5-2,3,0.9,Lucie Calba · 9&rsquor; Maïté Boucly · 42&rsquor; Léa Notel · 90+3&rsquor;,2,0,Le Havre,Home,NA,984,4,1,1,8,7,1,13,7,12,0,0,0,42,18,20,47.4
Première Ligue,2024-11-08,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,Mickaélla Cardia · 85&rsquor;,5,1,Stade de Reims,3-5-2,3,0.9,Lucie Calba · 9&rsquor; Maïté Boucly · 42&rsquor; Léa Notel · 90+3&rsquor;,2,0,Stade de Reims,Away,NA,990,2,0,0,8,8,3,8,13,11,0,0,0,40,20,18,52.6
Première Ligue,2024-11-08,Première Ligue (Regular season),Guingamp,4-1-4-1,0,0.2,NA,1,0,Lyon,4-2-3-1,8,4.4,Daniëlle van de Donk · 5&rsquor; Melchie Dumornay · 7&rsquor; Vanessa Gilles · 43&rsquor; Tabitha Chawinga · 48&rsquor; Tabitha Chawinga · 50&rsquor; Tabitha Chawinga · 65&rsquor; Maeline Mendy · 66&rsquor; Amel Majri · 73&rsquor;,1,0,Guingamp,Home,NA,990,1,0,0,10,8,2,5,5,16,0,0,0,37,8,5,61.5
Première Ligue,2024-11-08,Première Ligue (Regular season),Guingamp,4-1-4-1,0,0.2,NA,1,0,Lyon,4-2-3-1,8,4.4,Daniëlle van de Donk · 5&rsquor; Melchie Dumornay · 7&rsquor; Vanessa Gilles · 43&rsquor; Tabitha Chawinga · 48&rsquor; Tabitha Chawinga · 50&rsquor; Tabitha Chawinga · 65&rsquor; Maeline Mendy · 66&rsquor; Amel Majri · 73&rsquor;,1,0,Lyon,Away,NA,990,1,0,0,8,9,9,21,11,4,0,0,0,55,5,8,38.5
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris Saint-Germain,4-4-2,4,1.6,Marie-Antoinette Katoto · 8&rsquor; Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 48&rsquor; Frøya Brennskag-Dorsin · 60&rsquor;,0,0,Strasbourg,5-3-2,0,0,NA,0,0,Paris Saint-Germain,Home,NA,990,0,0,0,5,6,0,32,20,14,0,0,0,53,7,4,63.6
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris Saint-Germain,4-4-2,4,1.6,Marie-Antoinette Katoto · 8&rsquor; Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 48&rsquor; Frøya Brennskag-Dorsin · 60&rsquor;,0,0,Strasbourg,5-3-2,0,0,NA,0,0,Strasbourg,Away,NA,990,0,0,0,7,5,2,9,16,6,0,0,0,34,4,7,36.4
Première Ligue,2024-11-09,Première Ligue (Regular season),Nantes,5-3-2,0,0.4,NA,2,0,Dijon,4-1-4-1,2,1.6,Wu Chengshu · 4&rsquor; Klaudia Jedlińska · 68&rsquor;,0,0,Nantes,Home,NA,990,2,0,0,11,6,1,14,8,11,0,0,0,59,13,3,81.3
Première Ligue,2024-11-09,Première Ligue (Regular season),Nantes,5-3-2,0,0.4,NA,2,0,Dijon,4-1-4-1,2,1.6,Wu Chengshu · 4&rsquor; Klaudia Jedlińska · 68&rsquor;,0,0,Dijon,Away,NA,990,0,0,0,6,10,0,13,11,8,0,0,0,48,3,13,18.8
Première Ligue,2024-11-09,Première Ligue (Regular season),Saint-Étienne,4-3-3,3,1.5,Cindy Caputo · 25&rsquor; Fiona Bogi · 39&rsquor; Sarah Stratigakis · 64&rsquor;,3,0,Fleury,5-4-1,2,1.3,Ewelina Kamczyk · 66&rsquor; Dominika Kopińska · 87&rsquor;,4,0,Saint-Étienne,Home,NA,990,3,0,0,16,9,1,12,8,11,0,0,0,39,5,9,35.7
Première Ligue,2024-11-09,Première Ligue (Regular season),Saint-Étienne,4-3-3,3,1.5,Cindy Caputo · 25&rsquor; Fiona Bogi · 39&rsquor; Sarah Stratigakis · 64&rsquor;,3,0,Fleury,5-4-1,2,1.3,Ewelina Kamczyk · 66&rsquor; Dominika Kopińska · 87&rsquor;,4,0,Fleury,Away,NA,990,4,0,0,9,15,2,21,12,11,0,0,0,37,9,5,64.3
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.1,Maëlle Garbino · 11&rsquor; Kessya Bussy · 32&rsquor; Julie Dufour · 88&rsquor; Julie Dufour · 90+5&rsquor;,1,0,Montpellier,4-4-2,2,1,Ifeoma Onumonu · 26&rsquor; Ifeoma Onumonu · 80&rsquor;,2,0,Paris FC,Home,NA,990,1,0,0,8,8,1,14,5,15,0,0,0,60,7,13,35
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.1,Maëlle Garbino · 11&rsquor; Kessya Bussy · 32&rsquor; Julie Dufour · 88&rsquor; Julie Dufour · 90+5&rsquor;,1,0,Montpellier,4-4-2,2,1,Ifeoma Onumonu · 26&rsquor; Ifeoma Onumonu · 80&rsquor;,2,0,Montpellier,Away,NA,990,2,0,0,9,8,3,18,16,15,0,0,0,44,13,7,65
Première Ligue,2024-11-15,Première Ligue (Regular season),Fleury,5-4-1,2,2,Dominika Kopińska · 45&rsquor; Batcheba Louis · 45+2&rsquor;,1,0,Le Havre,4-4-2,0,0.7,Lou Tsé · 32&rsquor;,1,1,Fleury,Home,NA,990,1,0,0,8,9,4,27,9,11,0,0,0,45,10,4,71.4
Première Ligue,2024-11-15,Première Ligue (Regular season),Fleury,5-4-1,2,2,Dominika Kopińska · 45&rsquor; Batcheba Louis · 45+2&rsquor;,1,0,Le Havre,4-4-2,0,0.7,Lou Tsé · 32&rsquor;,1,1,Le Havre,Away,NA,931,1,1,0,9,8,0,20,7,12,0,0,0,40,4,10,28.6
Première Ligue,2024-11-15,Première Ligue (Regular season),Montpellier,4-4-2,1,1,Ifeoma Onumonu · 70&rsquor;,3,0,Nantes,5-3-2,0,0.5,NA,2,0,Montpellier,Home,NA,990,3,0,0,7,12,0,24,12,19,0,0,0,57,11,15,42.3
Première Ligue,2024-11-15,Première Ligue (Regular season),Montpellier,4-4-2,1,1,Ifeoma Onumonu · 70&rsquor;,3,0,Nantes,5-3-2,0,0.5,NA,2,0,Nantes,Away,NA,990,2,0,0,12,7,0,19,11,15,0,0,0,53,15,11,57.7
Première Ligue,2024-11-16,Première Ligue (Regular season),Dijon,4-1-4-1,4,1.5,Meriame Terchoun · 71&rsquor; Océane Picard · 86&rsquor; Wu Chengshu · 90+4&rsquor; Nadia Krezyman · 90+6&rsquor;,2,0,Guingamp,4-2-3-1,0,0.4,Agathe Ollivier · 67&rsquor;,3,1,Dijon,Home,NA,990,2,0,0,8,9,6,13,20,22,0,0,0,57,3,2,60
Première Ligue,2024-11-16,Première Ligue (Regular season),Dijon,4-1-4-1,4,1.5,Meriame Terchoun · 71&rsquor; Océane Picard · 86&rsquor; Wu Chengshu · 90+4&rsquor; Nadia Krezyman · 90+6&rsquor;,2,0,Guingamp,4-2-3-1,0,0.4,Agathe Ollivier · 67&rsquor;,3,1,Guingamp,Away,NA,966,2,1,1,9,8,1,15,17,16,0,0,0,49,2,3,40
Première Ligue,2024-11-16,Première Ligue (Regular season),Stade de Reims,5-4-1,1,0.6,Lucie Calba · 6&rsquor;,2,0,Paris Saint-Germain,4-4-2,2,1.1,Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 68&rsquor;,1,0,Stade de Reims,Home,NA,990,2,0,0,9,9,0,8,8,19,0,0,0,41,5,14,26.3
Première Ligue,2024-11-16,Première Ligue (Regular season),Stade de Reims,5-4-1,1,0.6,Lucie Calba · 6&rsquor;,2,0,Paris Saint-Germain,4-4-2,2,1.1,Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 68&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,1,0,0,9,7,3,24,6,13,0,0,0,51,14,5,73.7
Première Ligue,2024-11-16,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.5,Mégane Hoeltzel · 42&rsquor;,1,0,Paris FC,4-2-3-1,4,3.1,Gaëtane Thiney · 11&rsquor; Clara Matéo · 34&rsquor; Kaja Korošec · 39&rsquor; Julie Dufour · 86&rsquor;,0,0,Strasbourg,Home,NA,990,1,0,0,12,10,6,11,18,10,0,0,0,56,11,13,45.8
Première Ligue,2024-11-16,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.5,Mégane Hoeltzel · 42&rsquor;,1,0,Paris FC,4-2-3-1,4,3.1,Gaëtane Thiney · 11&rsquor; Clara Matéo · 34&rsquor; Kaja Korošec · 39&rsquor; Julie Dufour · 86&rsquor;,0,0,Paris FC,Away,NA,990,0,0,0,10,10,2,28,11,23,0,0,0,49,13,11,54.2
Première Ligue,2024-11-16,Première Ligue (Regular season),Lyon,4-3-3,11,4.2,Lindsey Heaps · 12&rsquor; Lindsey Heaps · 14&rsquor; Lindsey Heaps · 35&rsquor; Eugénie Le Sommer · 48&rsquor; Amel Majri · 52&rsquor; Lindsey Heaps · 67&rsquor; Tabitha Chawinga · 79&rsquor; Daniëlle van de Donk · 88&rsquor; Melchie Dumornay · 90&rsquor; Kadidiatou Diani · 90+2&rsquor; Kadidiatou Diani · 90+7&rsquor;,0,0,Saint-Étienne,4-3-3,0,0,NA,0,0,Lyon,Home,NA,990,0,0,0,3,7,4,23,4,7,0,0,0,63,11,6,64.7
Première Ligue,2024-11-16,Première Ligue (Regular season),Lyon,4-3-3,11,4.2,Lindsey Heaps · 12&rsquor; Lindsey Heaps · 14&rsquor; Lindsey Heaps · 35&rsquor; Eugénie Le Sommer · 48&rsquor; Amel Majri · 52&rsquor; Lindsey Heaps · 67&rsquor; Tabitha Chawinga · 79&rsquor; Daniëlle van de Donk · 88&rsquor; Melchie Dumornay · 90&rsquor; Kadidiatou Diani · 90+2&rsquor; Kadidiatou Diani · 90+7&rsquor;,0,0,Saint-Étienne,4-3-3,0,0,NA,0,0,Saint-Étienne,Away,NA,990,0,0,0,7,3,3,7,5,10,0,0,0,47,6,11,35.3
Première Ligue,2024-11-23,Première Ligue (Regular season),Saint-Étienne,4-3-3,0,0.7,Chloé Tapia · 90&rsquor;,6,1,Montpellier,4-4-2,2,1.2,Lola Gstalter · 2&rsquor; Ifeoma Onumonu · 43&rsquor;,4,0,Saint-Étienne,Home,NA,989,5,1,1,12,11,2,16,10,12,0,0,0,43,9,16,36
Première Ligue,2024-11-23,Première Ligue (Regular season),Saint-Étienne,4-3-3,0,0.7,Chloé Tapia · 90&rsquor;,6,1,Montpellier,4-4-2,2,1.2,Lola Gstalter · 2&rsquor; Ifeoma Onumonu · 43&rsquor;,4,0,Montpellier,Away,NA,990,4,0,0,13,12,4,7,6,15,0,0,0,33,19,9,67.9
Première Ligue,2024-11-23,Première Ligue (Regular season),Le Havre,4-4-2,0,0.2,NA,1,0,Lyon,4-4-2,3,2.5,Amel Majri · 44&rsquor; Eugénie Le Sommer · 65&rsquor; Vicki Bècho · 82&rsquor;,0,0,Le Havre,Home,NA,990,1,0,0,7,5,0,2,13,8,0,0,0,37,4,9,30.8
Première Ligue,2024-11-23,Première Ligue (Regular season),Le Havre,4-4-2,0,0.2,NA,1,0,Lyon,4-4-2,3,2.5,Amel Majri · 44&rsquor; Eugénie Le Sommer · 65&rsquor; Vicki Bècho · 82&rsquor;,0,0,Lyon,Away,NA,990,0,0,0,5,6,6,44,12,19,0,0,0,56,8,4,66.7
Première Ligue,2024-11-23,Première Ligue (Regular season),Guingamp,4-2-3-1,1,0.6,Imane Touriss · 17&rsquor;,3,0,Stade de Reims,5-4-1,4,1.2,Hawa Sangare · 7&rsquor; Lucie Calba · 11&rsquor; Rachel Corboz · 59&rsquor; Maïwen Renard (OG) · 79&rsquor;,2,0,Guingamp,Home,NA,990,3,0,0,13,12,3,11,7,11,0,0,1,55,2,5,28.6
Première Ligue,2024-11-23,Première Ligue (Regular season),Guingamp,4-2-3-1,1,0.6,Imane Touriss · 17&rsquor;,3,0,Stade de Reims,5-4-1,4,1.2,Hawa Sangare · 7&rsquor; Lucie Calba · 11&rsquor; Rachel Corboz · 59&rsquor; Maïwen Renard (OG) · 79&rsquor;,2,0,Stade de Reims,Away,NA,990,2,0,0,14,13,1,8,19,15,0,0,0,56,5,2,71.4
Première Ligue,2024-11-23,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,2.6,Jennifer Echegini · 10&rsquor; Marie-Antoinette Katoto · 19&rsquor; Jennifer Echegini · 36&rsquor; Manssita Traore · 45+2&rsquor; Sakina Karchaoui · 57&rsquor; Frøya Brennskag-Dorsin · 90&rsquor;,0,0,Dijon,4-1-4-1,1,0.3,Kate Taylor · 68&rsquor;,3,0,Paris Saint-Germain,Home,NA,990,0,0,0,10,18,0,17,6,11,1,0,0,54,3,2,60
Première Ligue,2024-11-23,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,2.6,Jennifer Echegini · 10&rsquor; Marie-Antoinette Katoto · 19&rsquor; Jennifer Echegini · 36&rsquor; Manssita Traore · 45+2&rsquor; Sakina Karchaoui · 57&rsquor; Frøya Brennskag-Dorsin · 90&rsquor;,0,0,Dijon,4-1-4-1,1,0.3,Kate Taylor · 68&rsquor;,3,0,Dijon,Away,NA,990,3,0,0,19,9,2,8,11,19,0,1,0,42,2,3,40
Première Ligue,2024-11-24,Première Ligue (Regular season),Fleury,3-4-3,1,1.4,Batcheba Louis · 83&rsquor;,3,0,Paris FC,4-2-3-1,4,2.9,Clara Matéo · 5&rsquor; Clara Matéo · 24&rsquor; Clara Matéo · 42&rsquor; Mathilde Bourdieu · 89&rsquor;,3,0,Fleury,Home,NA,990,3,0,0,9,7,1,12,4,5,0,0,0,32,8,7,53.3
Première Ligue,2024-11-24,Première Ligue (Regular season),Fleury,3-4-3,1,1.4,Batcheba Louis · 83&rsquor;,3,0,Paris FC,4-2-3-1,4,2.9,Clara Matéo · 5&rsquor; Clara Matéo · 24&rsquor; Clara Matéo · 42&rsquor; Mathilde Bourdieu · 89&rsquor;,3,0,Paris FC,Away,NA,990,3,0,0,7,9,0,18,5,14,0,0,0,49,7,8,46.7
Première Ligue,2024-12-06,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.1,NA,1,0,Lyon,4-4-2,3,4.4,Melchie Dumornay · 13&rsquor; Ada Hegerberg · 77&rsquor; Melchie Dumornay · 90+1&rsquor;,1,0,Stade de Reims,Home,NA,990,1,0,0,10,6,0,5,10,18,0,0,0,51,3,9,25
Première Ligue,2024-12-06,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.1,NA,1,0,Lyon,4-4-2,3,4.4,Melchie Dumornay · 13&rsquor; Ada Hegerberg · 77&rsquor; Melchie Dumornay · 90+1&rsquor;,1,0,Lyon,Away,NA,990,1,0,0,6,10,2,32,8,9,0,0,0,61,9,3,75
Première Ligue,2024-12-07,Première Ligue (Regular season),Dijon,4-1-4-1,4,2,Viktoria Pinther · 29&rsquor; Małgorzata Grec · 31&rsquor; Klaudia Jedlińska · 54&rsquor; Meriame Terchoun · 81&rsquor;,2,0,Montpellier,4-2-3-1,2,2.5,Marie Levasseur · 5&rsquor; Ifeoma Onumonu · 75&rsquor;,1,0,Dijon,Home,NA,990,2,0,0,12,9,2,25,12,18,0,0,0,58,15,7,68.2
Première Ligue,2024-12-07,Première Ligue (Regular season),Dijon,4-1-4-1,4,2,Viktoria Pinther · 29&rsquor; Małgorzata Grec · 31&rsquor; Klaudia Jedlińska · 54&rsquor; Meriame Terchoun · 81&rsquor;,2,0,Montpellier,4-2-3-1,2,2.5,Marie Levasseur · 5&rsquor; Ifeoma Onumonu · 75&rsquor;,1,0,Montpellier,Away,NA,990,1,0,0,9,11,1,19,7,12,0,0,0,46,7,15,31.8
Première Ligue,2024-12-07,Première Ligue (Regular season),Saint-Étienne,4-3-3,2,0.9,Alexandria Lamontagne · 33&rsquor; Sarah Cambot · 58&rsquor;,1,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Saint-Étienne,Home,NA,990,1,0,0,4,18,3,11,19,16,0,0,0,53,3,3,50
Première Ligue,2024-12-07,Première Ligue (Regular season),Saint-Étienne,4-3-3,2,0.9,Alexandria Lamontagne · 33&rsquor; Sarah Cambot · 58&rsquor;,1,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Guingamp,Away,NA,990,1,0,0,20,4,2,13,11,14,0,0,0,61,3,3,50
Première Ligue,2024-12-07,Première Ligue (Regular season),Nantes,4-2-3-1,0,0.6,NA,2,0,Fleury,3-4-3,0,0.5,Mariam Diakité · 76&rsquor;,2,1,Nantes,Home,NA,990,2,0,0,10,12,1,19,5,17,0,0,0,45,5,7,41.7
Première Ligue,2024-12-07,Première Ligue (Regular season),Nantes,4-2-3-1,0,0.6,NA,2,0,Fleury,3-4-3,0,0.5,Mariam Diakité · 76&rsquor;,2,1,Fleury,Away,NA,975,2,1,0,12,10,1,12,12,9,0,0,0,48,7,5,58.3
Première Ligue,2024-12-07,Première Ligue (Regular season),Le Havre,4-2-3-1,1,1.3,Chancelle Effa Effa · 59&rsquor;,3,0,Strasbourg,5-3-2,1,0.7,Laurine Hannequin · 31&rsquor;,1,0,Le Havre,Home,NA,990,3,0,0,8,6,1,21,11,16,0,0,0,42,6,6,50
Première Ligue,2024-12-07,Première Ligue (Regular season),Le Havre,4-2-3-1,1,1.3,Chancelle Effa Effa · 59&rsquor;,3,0,Strasbourg,5-3-2,1,0.7,Laurine Hannequin · 31&rsquor;,1,0,Strasbourg,Away,NA,990,1,0,0,6,8,2,17,12,12,0,0,0,42,6,6,50
Première Ligue,2024-12-07,Première Ligue (Regular season),Paris FC,4-2-3-1,1,1.6,Clara Matéo · 87&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,1,1.4,Jennifer Echegini · 58&rsquor;,0,0,Paris FC,Home,NA,990,1,0,0,6,3,0,13,6,13,0,0,0,45,5,6,45.5
Première Ligue,2024-12-07,Première Ligue (Regular season),Paris FC,4-2-3-1,1,1.6,Clara Matéo · 87&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,1,1.4,Jennifer Echegini · 58&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,0,0,0,5,6,2,10,8,14,0,0,0,45,6,5,54.5
Première Ligue,2024-12-11,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.5,Lorena Azzaro · 18&rsquor;,2,0,Nantes,4-2-3-1,2,1.5,Louise Fleury · 13&rsquor; Roseline Éloissaint · 85&rsquor;,1,0,Strasbourg,Home,NA,990,2,0,0,12,7,0,15,9,13,0,0,0,60,11,11,50
Première Ligue,2024-12-11,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.5,Lorena Azzaro · 18&rsquor;,2,0,Nantes,4-2-3-1,2,1.5,Louise Fleury · 13&rsquor; Roseline Éloissaint · 85&rsquor;,1,0,Nantes,Away,NA,990,1,0,0,8,10,2,14,17,8,0,0,0,43,11,11,50
Première Ligue,2024-12-13,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.2,NA,1,0,Paris Saint-Germain,4-1-4-1,3,2.4,Marie-Antoinette Katoto · 18&rsquor; Romée Leuchter · 21&rsquor; Marie-Antoinette Katoto · 90+1&rsquor;,1,0,Saint-Étienne,Home,NA,990,1,0,0,7,6,2,6,18,12,0,0,0,49,3,5,37.5
Première Ligue,2024-12-13,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.2,NA,1,0,Paris Saint-Germain,4-1-4-1,3,2.4,Marie-Antoinette Katoto · 18&rsquor; Romée Leuchter · 21&rsquor; Marie-Antoinette Katoto · 90+1&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,1,0,0,6,7,11,21,4,6,0,0,0,50,5,3,62.5
Première Ligue,2024-12-14,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.7,NA,3,0,Le Havre,4-2-3-1,1,1.9,Madeline Roth · 85&rsquor;,1,0,Guingamp,Home,NA,990,3,0,0,9,6,2,7,15,12,0,0,0,51,8,10,44.4
Première Ligue,2024-12-14,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.7,NA,3,0,Le Havre,4-2-3-1,1,1.9,Madeline Roth · 85&rsquor;,1,0,Le Havre,Away,NA,990,1,0,0,6,9,2,20,17,22,0,0,0,55,10,8,55.6
Première Ligue,2024-12-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,1.9,Kessya Bussy · 14&rsquor; Clara Matéo · 16&rsquor; Clara Matéo · 73&rsquor; Louna Ribadeira · 90&rsquor;,2,0,Dijon,4-1-4-1,0,0.7,NA,0,0,Paris FC,Home,NA,990,2,0,0,9,4,1,20,6,9,0,0,0,60,6,5,54.5
