League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Première Ligue,2024-10-05,Première Ligue (Regular season),Strasbourg,5-3-2,0,0.7,NA,3,0,Fleury,4-4-2,2,1.2,Aissata Traoré · 18&rsquor; Faustine Robert · 27&rsquor;,1,0,Fleury,Away,NA,990,18,13,4,11,3,7,12,58.3,5,6,1,5,22,40,11,0
Première Ligue,2024-10-05,Première Ligue (Regular season),Guingamp,4-4-1-1,0,0.3,Sofia Guellati · 26&rsquor;,4,1,Nantes,3-4-3,1,1,Kelly Gago · 20&rsquor; Maureen Cosson · 70&rsquor;,4,1,Guingamp,Home,NA,925,11,9,7,4,0,5,7,71.4,2,7,3,4,4,15,19,0
Première Ligue,2024-10-05,Première Ligue (Regular season),Guingamp,4-4-1-1,0,0.3,Sofia Guellati · 26&rsquor;,4,1,Nantes,3-4-3,1,1,Kelly Gago · 20&rsquor; Maureen Cosson · 70&rsquor;,4,1,Nantes,Away,NA,969,8,5,3,2,3,4,8,50,4,6,0,6,4,12,8,0
Première Ligue,2024-10-05,Première Ligue (Regular season),Stade de Reims,4-4-2,0,0.3,NA,2,0,Dijon,4-2-3-1,2,0.9,Rose Lavaud · 14&rsquor; Wu Chengshu · 20&rsquor;,4,0,Stade de Reims,Home,NA,990,17,16,7,8,2,7,12,58.3,5,9,2,7,13,30,16,0
Première Ligue,2024-10-05,Première Ligue (Regular season),Stade de Reims,4-4-2,0,0.3,NA,2,0,Dijon,4-2-3-1,2,0.9,Rose Lavaud · 14&rsquor; Wu Chengshu · 20&rsquor;,4,0,Dijon,Away,NA,990,23,16,14,8,1,15,19,78.9,4,14,2,12,14,37,13,0
Première Ligue,2024-10-05,Première Ligue (Regular season),Lyon,4-2-3-1,4,4.5,Wendie Renard · 38&rsquor; Lindsey Heaps · 63&rsquor; Melchie Dumornay · 64&rsquor; Sara Däbritz · 78&rsquor;,1,0,Montpellier,4-2-3-1,0,0,NA,2,0,Lyon,Home,NA,990,13,11,2,6,5,4,6,66.7,2,4,1,3,4,17,5,0
Première Ligue,2024-10-05,Première Ligue (Regular season),Lyon,4-2-3-1,4,4.5,Wendie Renard · 38&rsquor; Lindsey Heaps · 63&rsquor; Melchie Dumornay · 64&rsquor; Sara Däbritz · 78&rsquor;,1,0,Montpellier,4-2-3-1,0,0,NA,2,0,Montpellier,Away,NA,990,18,10,14,3,1,11,12,91.7,1,6,2,4,5,23,30,0
Première Ligue,2024-10-11,Première Ligue (Regular season),Le Havre,5-4-1,5,3.7,Laurie Cance · 15&rsquor; Madeline Roth · 25&rsquor; Zoé Stiévenart · 33&rsquor; Laurie Cance · 83&rsquor; Silke Demeyere · 88&rsquor;,3,0,Saint-Étienne,4-2-3-1,1,1.6,Fiona Bogi · 22&rsquor;,2,0,Le Havre,Home,NA,990,24,18,11,12,1,17,36,47.2,19,11,0,11,11,35,27,1
Première Ligue,2024-10-11,Première Ligue (Regular season),Le Havre,5-4-1,5,3.7,Laurie Cance · 15&rsquor; Madeline Roth · 25&rsquor; Zoé Stiévenart · 33&rsquor; Laurie Cance · 83&rsquor; Silke Demeyere · 88&rsquor;,3,0,Saint-Étienne,4-2-3-1,1,1.6,Fiona Bogi · 22&rsquor;,2,0,Saint-Étienne,Away,NA,990,10,9,6,4,0,6,20,30,14,14,5,9,13,23,15,0
Première Ligue,2024-10-12,Première Ligue (Regular season),Fleury,4-4-2,4,3.5,Batcheba Louis · 55&rsquor; Faustine Robert · 67&rsquor; Aissata Traoré · 84&rsquor; Charlotte Fernandes · 86&rsquor;,1,0,Guingamp,4-4-1-1,1,0.7,Adélie Fourre · 32&rsquor; Maureen Bigot · 38&rsquor;,7,1,Fleury,Home,NA,990,20,15,4,13,3,10,14,71.4,4,9,3,6,8,28,1,1
Première Ligue,2024-10-12,Première Ligue (Regular season),Fleury,4-4-2,4,3.5,Batcheba Louis · 55&rsquor; Faustine Robert · 67&rsquor; Aissata Traoré · 84&rsquor; Charlotte Fernandes · 86&rsquor;,1,0,Guingamp,4-4-1-1,1,0.7,Adélie Fourre · 32&rsquor; Maureen Bigot · 38&rsquor;,7,1,Guingamp,Away,NA,931,14,11,10,3,1,6,13,46.2,7,8,4,4,9,23,28,0
Première Ligue,2024-10-12,Première Ligue (Regular season),Montpellier,4-2-3-1,0,0.6,NA,1,0,Strasbourg,5-3-2,0,0.6,NA,1,0,Montpellier,Home,NA,990,19,14,2,10,7,10,21,47.6,11,11,2,9,9,28,13,0
Première Ligue,2024-10-12,Première Ligue (Regular season),Montpellier,4-2-3-1,0,0.6,NA,1,0,Strasbourg,5-3-2,0,0.6,NA,1,0,Strasbourg,Away,NA,990,25,18,19,4,2,9,20,45,11,10,3,7,14,39,29,0
Première Ligue,2024-10-12,Première Ligue (Regular season),Dijon,5-4-1,0,0.4,NA,0,0,Lyon,3-1-4-2,3,1.9,Tegan McGrady (OG) · 14&rsquor; Kadidiatou Diani · 25&rsquor; Eugénie Le Sommer · 73&rsquor;,0,0,Dijon,Home,NA,990,21,14,15,6,0,12,24,50,12,14,7,7,16,37,36,1
Première Ligue,2024-10-12,Première Ligue (Regular season),Dijon,5-4-1,0,0.4,NA,0,0,Lyon,3-1-4-2,3,1.9,Tegan McGrady (OG) · 14&rsquor; Kadidiatou Diani · 25&rsquor; Eugénie Le Sommer · 73&rsquor;,0,0,Lyon,Away,NA,990,14,6,5,7,2,12,19,63.2,7,10,1,9,12,26,11,0
Première Ligue,2024-10-12,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Julie Dufour · 24&rsquor; Gaëtane Thiney · 41&rsquor; Kessya Bussy · 89&rsquor;,0,0,Stade de Reims,4-2-3-1,2,0.3,Mélissa Gomes · 67&rsquor; Lucie Calba · 90+1&rsquor;,1,0,Paris FC,Home,NA,990,15,10,3,8,4,7,14,50,7,6,2,4,7,22,6,0
Première Ligue,2024-10-12,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Julie Dufour · 24&rsquor; Gaëtane Thiney · 41&rsquor; Kessya Bussy · 89&rsquor;,0,0,Stade de Reims,4-2-3-1,2,0.3,Mélissa Gomes · 67&rsquor; Lucie Calba · 90+1&rsquor;,1,0,Stade de Reims,Away,NA,990,17,14,6,8,3,12,17,70.6,5,6,3,3,16,33,18,0
Première Ligue,2024-10-12,Première Ligue (Regular season),Nantes,3-4-3,0,0.8,NA,0,0,Paris Saint-Germain,4-1-4-1,1,0.9,Grace Geyoro · 3&rsquor;,3,0,Nantes,Home,NA,990,27,19,13,14,0,19,28,67.9,9,12,4,8,16,43,16,1
Première Ligue,2024-10-12,Première Ligue (Regular season),Nantes,3-4-3,0,0.8,NA,0,0,Paris Saint-Germain,4-1-4-1,1,0.9,Grace Geyoro · 3&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,22,17,3,8,11,13,25,52,12,10,2,8,13,35,15,0
Première Ligue,2024-10-18,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,NA,2,0,Montpellier,4-2-3-1,1,0.9,Soufiya Ngueleu · 66&rsquor;,5,0,Le Havre,Home,NA,990,17,7,8,7,2,7,14,50,7,9,4,5,4,21,12,0
Première Ligue,2024-10-18,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,NA,2,0,Montpellier,4-2-3-1,1,0.9,Soufiya Ngueleu · 66&rsquor;,5,0,Montpellier,Away,NA,990,20,13,9,7,4,10,17,58.8,7,8,4,4,8,28,14,0
Première Ligue,2024-10-18,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,2,1.3,Korbin Albert · 37&rsquor; Sakina Karchaoui · 80&rsquor;,2,0,Fleury,4-4-2,1,0.5,Aissata Traoré · 66&rsquor;,1,0,Paris Saint-Germain,Home,NA,990,24,15,4,13,7,13,21,61.9,8,9,3,6,5,29,17,1
Première Ligue,2024-10-18,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,2,1.3,Korbin Albert · 37&rsquor; Sakina Karchaoui · 80&rsquor;,2,0,Fleury,4-4-2,1,0.5,Aissata Traoré · 66&rsquor;,1,0,Fleury,Away,NA,990,17,13,7,8,2,5,8,62.5,3,13,6,7,8,25,22,1
Première Ligue,2024-10-19,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.6,NA,3,0,Dijon,5-4-1,2,1.3,Nadia Krezyman · 33&rsquor; Viktoria Pinther · 79&rsquor;,3,0,Saint-Étienne,Home,NA,990,26,21,14,11,1,11,17,64.7,6,6,2,4,12,38,20,0
Première Ligue,2024-10-19,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.6,NA,3,0,Dijon,5-4-1,2,1.3,Nadia Krezyman · 33&rsquor; Viktoria Pinther · 79&rsquor;,3,0,Dijon,Away,NA,990,21,18,7,10,4,13,20,65,7,11,2,9,22,43,12,0
Première Ligue,2024-10-19,Première Ligue (Regular season),Guingamp,4-1-4-1,3,2.3,Sabitra Bhandari · 58&rsquor; Agathe Ollivier · 66&rsquor; Leila Peneau (P) · 90+6&rsquor;,2,0,Strasbourg,4-4-2,2,1.8,Lorena Azzaro (P) · 63&rsquor; Kenza Chapelle · 65&rsquor;,1,0,Guingamp,Home,NA,990,11,8,4,5,2,6,14,42.9,8,8,2,6,5,16,25,0
Première Ligue,2024-10-19,Première Ligue (Regular season),Guingamp,4-1-4-1,3,2.3,Sabitra Bhandari · 58&rsquor; Agathe Ollivier · 66&rsquor; Leila Peneau (P) · 90+6&rsquor;,2,0,Strasbourg,4-4-2,2,1.8,Lorena Azzaro (P) · 63&rsquor; Kenza Chapelle · 65&rsquor;,1,0,Strasbourg,Away,NA,990,11,9,2,7,2,6,11,54.5,5,4,0,4,9,20,20,1
Première Ligue,2024-10-19,Première Ligue (Regular season),Stade de Reims,4-4-2,1,2.3,Rachel Corboz (P) · 76&rsquor;,0,0,Nantes,3-4-3,3,0.8,Julie Machart · 52&rsquor; Kelly Gago · 54&rsquor; Juliette Mossard · 65&rsquor;,1,0,Stade de Reims,Home,NA,990,25,19,10,10,5,7,14,50,7,15,2,13,12,37,16,0
Première Ligue,2024-10-19,Première Ligue (Regular season),Stade de Reims,4-4-2,1,2.3,Rachel Corboz (P) · 76&rsquor;,0,0,Nantes,3-4-3,3,0.8,Julie Machart · 52&rsquor; Kelly Gago · 54&rsquor; Juliette Mossard · 65&rsquor;,1,0,Nantes,Away,NA,990,27,20,6,17,4,11,23,47.8,12,11,0,11,2,29,16,0
Première Ligue,2024-10-20,Première Ligue (Regular season),Paris FC,4-2-3-1,0,0.3,NA,1,0,Lyon,4-2-3-1,0,2,NA,0,0,Paris FC,Home,NA,990,15,10,7,7,1,3,9,33.3,6,9,3,6,7,22,14,0
Première Ligue,2024-10-20,Première Ligue (Regular season),Paris FC,4-2-3-1,0,0.3,NA,1,0,Lyon,4-2-3-1,0,2,NA,0,0,Lyon,Away,NA,990,21,15,11,6,4,13,16,81.3,3,10,2,8,6,27,8,0
Première Ligue,2024-11-02,Première Ligue (Regular season),Dijon,4-2-3-1,4,2.7,Viktoria Pinther · 36&rsquor; Klaudia Jedlińska · 52&rsquor; Viktoria Pinther · 58&rsquor; Klaudia Jedlińska · 61&rsquor;,1,0,Le Havre,4-3-3,2,1.2,Héloïse Mansuy · 87&rsquor; Mickaélla Cardia · 90+2&rsquor; Romane Enguehard · 90+4&rsquor;,3,1,Dijon,Home,NA,990,17,10,8,8,1,12,21,57.1,9,11,2,9,8,25,19,0
Première Ligue,2024-11-02,Première Ligue (Regular season),Dijon,4-2-3-1,4,2.7,Viktoria Pinther · 36&rsquor; Klaudia Jedlińska · 52&rsquor; Viktoria Pinther · 58&rsquor; Klaudia Jedlińska · 61&rsquor;,1,0,Le Havre,4-3-3,2,1.2,Héloïse Mansuy · 87&rsquor; Mickaélla Cardia · 90+2&rsquor; Romane Enguehard · 90+4&rsquor;,3,1,Le Havre,Away,NA,989,16,6,8,4,4,10,22,45.5,12,6,2,4,8,24,9,0
Première Ligue,2024-11-02,Première Ligue (Regular season),Fleury,5-4-1,4,2.5,Aissata Traoré · 33&rsquor; Aissata Traoré · 45&rsquor; Batcheba Louis · 68&rsquor; Batcheba Louis · 76&rsquor;,3,0,Stade de Reims,4-4-2,1,0.7,Mana Lamine · 22&rsquor; Léa Bourgain · 89&rsquor;,3,1,Fleury,Home,NA,990,26,22,9,14,3,9,20,45,11,15,0,15,13,39,19,1
Première Ligue,2024-11-02,Première Ligue (Regular season),Fleury,5-4-1,4,2.5,Aissata Traoré · 33&rsquor; Aissata Traoré · 45&rsquor; Batcheba Louis · 68&rsquor; Batcheba Louis · 76&rsquor;,3,0,Stade de Reims,4-4-2,1,0.7,Mana Lamine · 22&rsquor; Léa Bourgain · 89&rsquor;,3,1,Stade de Reims,Away,NA,921,22,18,8,10,4,12,20,60,8,15,3,12,14,36,20,1
Première Ligue,2024-11-02,Première Ligue (Regular season),Nantes,5-3-2,0,0.6,NA,1,0,Paris FC,4-2-3-1,0,1.1,NA,1,0,Nantes,Home,NA,990,9,7,3,5,1,6,12,50,6,17,5,12,9,18,34,0
Première Ligue,2024-11-02,Première Ligue (Regular season),Nantes,5-3-2,0,0.6,NA,1,0,Paris FC,4-2-3-1,0,1.1,NA,1,0,Paris FC,Away,NA,990,17,15,3,13,1,9,12,75,3,8,2,6,6,23,5,0
Première Ligue,2024-11-02,Première Ligue (Regular season),Montpellier,4-4-2,7,2.9,Ifeoma Onumonu · 9&rsquor; Soufiya Ngueleu · 30&rsquor; Lea Khelifi · 38&rsquor; Lea Khelifi · 41&rsquor; Soufiya Ngueleu · 63&rsquor; Kethna Louis · 75&rsquor; Rose Kadzere · 81&rsquor;,0,0,Guingamp,4-1-4-1,0,0.3,NA,0,0,Montpellier,Home,NA,990,14,13,1,12,1,6,13,46.2,7,5,1,4,9,23,5,0
Première Ligue,2024-11-02,Première Ligue (Regular season),Montpellier,4-4-2,7,2.9,Ifeoma Onumonu · 9&rsquor; Soufiya Ngueleu · 30&rsquor; Lea Khelifi · 38&rsquor; Lea Khelifi · 41&rsquor; Soufiya Ngueleu · 63&rsquor; Kethna Louis · 75&rsquor; Rose Kadzere · 81&rsquor;,0,0,Guingamp,4-1-4-1,0,0.3,NA,0,0,Guingamp,Away,NA,990,9,6,6,3,0,7,13,53.8,6,9,6,3,13,22,19,0
Première Ligue,2024-11-02,Première Ligue (Regular season),Strasbourg,3-4-3,2,1.6,Kenza Chapelle · 40&rsquor; Laurine Hannequin · 60&rsquor;,0,0,Saint-Étienne,4-1-4-1,0,0.5,NA,2,0,Strasbourg,Home,NA,990,12,11,6,6,0,6,11,54.5,5,15,2,13,12,24,23,0
Première Ligue,2024-11-02,Première Ligue (Regular season),Strasbourg,3-4-3,2,1.6,Kenza Chapelle · 40&rsquor; Laurine Hannequin · 60&rsquor;,0,0,Saint-Étienne,4-1-4-1,0,0.5,NA,2,0,Saint-Étienne,Away,NA,990,21,18,4,12,5,11,13,84.6,2,14,1,13,11,32,10,0
Première Ligue,2024-11-03,Première Ligue (Regular season),Lyon,4-2-3-1,1,2.9,Tabitha Chawinga · 27&rsquor;,0,0,Paris Saint-Germain,4-4-2,0,0.1,NA,3,0,Lyon,Home,NA,990,14,13,4,6,4,7,8,87.5,1,5,0,5,6,20,4,0
Première Ligue,2024-11-03,Première Ligue (Regular season),Lyon,4-2-3-1,1,2.9,Tabitha Chawinga · 27&rsquor;,0,0,Paris Saint-Germain,4-4-2,0,0.1,NA,3,0,Paris Saint-Germain,Away,NA,990,18,15,13,5,0,7,7,100,0,15,4,11,10,28,29,0
Première Ligue,2024-11-08,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,Mickaélla Cardia · 85&rsquor;,5,1,Stade de Reims,3-5-2,3,0.9,Lucie Calba · 9&rsquor; Maïté Boucly · 42&rsquor; Léa Notel · 90+3&rsquor;,2,0,Le Havre,Home,NA,984,16,12,6,8,2,9,13,69.2,4,16,1,15,7,23,9,0
Première Ligue,2024-11-08,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,Mickaélla Cardia · 85&rsquor;,5,1,Stade de Reims,3-5-2,3,0.9,Lucie Calba · 9&rsquor; Maïté Boucly · 42&rsquor; Léa Notel · 90+3&rsquor;,2,0,Stade de Reims,Away,NA,990,13,11,5,8,0,8,14,57.1,6,9,3,6,13,26,19,0
Première Ligue,2024-11-08,Première Ligue (Regular season),Guingamp,4-1-4-1,0,0.2,NA,1,0,Lyon,4-2-3-1,8,4.4,Daniëlle van de Donk · 5&rsquor; Melchie Dumornay · 7&rsquor; Vanessa Gilles · 43&rsquor; Tabitha Chawinga · 48&rsquor; Tabitha Chawinga · 50&rsquor; Tabitha Chawinga · 65&rsquor; Maeline Mendy · 66&rsquor; Amel Majri · 73&rsquor;,1,0,Guingamp,Home,NA,990,20,16,13,4,3,9,17,52.9,8,6,2,4,5,25,18,0
Première Ligue,2024-11-08,Première Ligue (Regular season),Guingamp,4-1-4-1,0,0.2,NA,1,0,Lyon,4-2-3-1,8,4.4,Daniëlle van de Donk · 5&rsquor; Melchie Dumornay · 7&rsquor; Vanessa Gilles · 43&rsquor; Tabitha Chawinga · 48&rsquor; Tabitha Chawinga · 50&rsquor; Tabitha Chawinga · 65&rsquor; Maeline Mendy · 66&rsquor; Amel Majri · 73&rsquor;,1,0,Lyon,Away,NA,990,5,4,1,4,0,1,6,16.7,5,7,1,6,11,16,5,0
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris Saint-Germain,4-4-2,4,1.6,Marie-Antoinette Katoto · 8&rsquor; Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 48&rsquor; Frøya Brennskag-Dorsin · 60&rsquor;,0,0,Strasbourg,5-3-2,0,0,NA,0,0,Paris Saint-Germain,Home,NA,990,19,14,5,9,5,9,23,39.1,14,8,0,8,20,39,6,0
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris Saint-Germain,4-4-2,4,1.6,Marie-Antoinette Katoto · 8&rsquor; Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 48&rsquor; Frøya Brennskag-Dorsin · 60&rsquor;,0,0,Strasbourg,5-3-2,0,0,NA,0,0,Strasbourg,Away,NA,990,10,6,3,4,3,5,14,35.7,9,11,5,6,16,26,37,0
Première Ligue,2024-11-09,Première Ligue (Regular season),Nantes,5-3-2,0,0.4,NA,2,0,Dijon,4-1-4-1,2,1.6,Wu Chengshu · 4&rsquor; Klaudia Jedlińska · 68&rsquor;,0,0,Nantes,Home,NA,990,11,11,2,8,1,8,13,61.5,5,8,4,4,8,19,17,0
Première Ligue,2024-11-09,Première Ligue (Regular season),Nantes,5-3-2,0,0.4,NA,2,0,Dijon,4-1-4-1,2,1.6,Wu Chengshu · 4&rsquor; Klaudia Jedlińska · 68&rsquor;,0,0,Dijon,Away,NA,990,14,8,4,8,2,11,16,68.8,5,12,2,10,11,25,19,0
Première Ligue,2024-11-09,Première Ligue (Regular season),Saint-Étienne,4-3-3,3,1.5,Cindy Caputo · 25&rsquor; Fiona Bogi · 39&rsquor; Sarah Stratigakis · 64&rsquor;,3,0,Fleury,5-4-1,2,1.3,Ewelina Kamczyk · 66&rsquor; Dominika Kopińska · 87&rsquor;,4,0,Saint-Étienne,Home,NA,990,11,11,7,2,2,6,6,100,0,6,5,1,8,19,24,0
Première Ligue,2024-11-09,Première Ligue (Regular season),Saint-Étienne,4-3-3,3,1.5,Cindy Caputo · 25&rsquor; Fiona Bogi · 39&rsquor; Sarah Stratigakis · 64&rsquor;,3,0,Fleury,5-4-1,2,1.3,Ewelina Kamczyk · 66&rsquor; Dominika Kopińska · 87&rsquor;,4,0,Fleury,Away,NA,990,12,11,6,6,0,6,7,85.7,1,7,2,5,12,24,6,0
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.1,Maëlle Garbino · 11&rsquor; Kessya Bussy · 32&rsquor; Julie Dufour · 88&rsquor; Julie Dufour · 90+5&rsquor;,1,0,Montpellier,4-4-2,2,1,Ifeoma Onumonu · 26&rsquor; Ifeoma Onumonu · 80&rsquor;,2,0,Paris FC,Home,NA,990,18,15,3,12,3,7,12,58.3,5,24,2,22,5,23,14,1
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.1,Maëlle Garbino · 11&rsquor; Kessya Bussy · 32&rsquor; Julie Dufour · 88&rsquor; Julie Dufour · 90+5&rsquor;,1,0,Montpellier,4-4-2,2,1,Ifeoma Onumonu · 26&rsquor; Ifeoma Onumonu · 80&rsquor;,2,0,Montpellier,Away,NA,990,19,15,12,7,0,11,22,50,11,16,5,11,16,35,28,0
Première Ligue,2024-11-15,Première Ligue (Regular season),Fleury,5-4-1,2,2,Dominika Kopińska · 45&rsquor; Batcheba Louis · 45+2&rsquor;,1,0,Le Havre,4-4-2,0,0.7,Lou Tsé · 32&rsquor;,1,1,Fleury,Home,NA,990,16,11,6,9,1,7,13,53.8,6,9,1,8,9,25,22,0
Première Ligue,2024-11-15,Première Ligue (Regular season),Fleury,5-4-1,2,2,Dominika Kopińska · 45&rsquor; Batcheba Louis · 45+2&rsquor;,1,0,Le Havre,4-4-2,0,0.7,Lou Tsé · 32&rsquor;,1,1,Le Havre,Away,NA,931,13,12,5,7,1,7,14,50,7,15,3,12,7,20,22,1
Première Ligue,2024-11-15,Première Ligue (Regular season),Montpellier,4-4-2,1,1,Ifeoma Onumonu · 70&rsquor;,3,0,Nantes,5-3-2,0,0.5,NA,2,0,Montpellier,Home,NA,990,23,19,4,10,9,11,16,68.8,5,12,1,11,12,35,23,0
Première Ligue,2024-11-15,Première Ligue (Regular season),Montpellier,4-4-2,1,1,Ifeoma Onumonu · 70&rsquor;,3,0,Nantes,5-3-2,0,0.5,NA,2,0,Nantes,Away,NA,990,24,15,8,15,1,14,20,70,6,9,0,9,11,35,20,0
Première Ligue,2024-11-16,Première Ligue (Regular season),Dijon,4-1-4-1,4,1.5,Meriame Terchoun · 71&rsquor; Océane Picard · 86&rsquor; Wu Chengshu · 90+4&rsquor; Nadia Krezyman · 90+6&rsquor;,2,0,Guingamp,4-2-3-1,0,0.4,Agathe Ollivier · 67&rsquor;,3,1,Dijon,Home,NA,990,27,22,6,16,5,15,19,78.9,4,7,2,5,20,47,18,0
Première Ligue,2024-11-16,Première Ligue (Regular season),Dijon,4-1-4-1,4,1.5,Meriame Terchoun · 71&rsquor; Océane Picard · 86&rsquor; Wu Chengshu · 90+4&rsquor; Nadia Krezyman · 90+6&rsquor;,2,0,Guingamp,4-2-3-1,0,0.4,Agathe Ollivier · 67&rsquor;,3,1,Guingamp,Away,NA,966,22,16,11,9,2,12,14,85.7,2,7,2,5,17,39,9,0
Première Ligue,2024-11-16,Première Ligue (Regular season),Stade de Reims,5-4-1,1,0.6,Lucie Calba · 6&rsquor;,2,0,Paris Saint-Germain,4-4-2,2,1.1,Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 68&rsquor;,1,0,Stade de Reims,Home,NA,990,28,19,12,12,4,14,19,73.7,5,12,2,10,8,36,26,0
Première Ligue,2024-11-16,Première Ligue (Regular season),Stade de Reims,5-4-1,1,0.6,Lucie Calba · 6&rsquor;,2,0,Paris Saint-Germain,4-4-2,2,1.1,Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 68&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,18,13,7,8,3,7,8,87.5,1,6,1,5,6,24,8,0
Première Ligue,2024-11-16,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.5,Mégane Hoeltzel · 42&rsquor;,1,0,Paris FC,4-2-3-1,4,3.1,Gaëtane Thiney · 11&rsquor; Clara Matéo · 34&rsquor; Kaja Korošec · 39&rsquor; Julie Dufour · 86&rsquor;,0,0,Strasbourg,Home,NA,990,15,10,7,7,1,7,14,50,7,12,5,7,18,33,25,0
Première Ligue,2024-11-16,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.5,Mégane Hoeltzel · 42&rsquor;,1,0,Paris FC,4-2-3-1,4,3.1,Gaëtane Thiney · 11&rsquor; Clara Matéo · 34&rsquor; Kaja Korošec · 39&rsquor; Julie Dufour · 86&rsquor;,0,0,Paris FC,Away,NA,990,30,23,6,19,5,13,23,56.5,10,8,1,7,11,41,7,0
Première Ligue,2024-11-16,Première Ligue (Regular season),Lyon,4-3-3,11,4.2,Lindsey Heaps · 12&rsquor; Lindsey Heaps · 14&rsquor; Lindsey Heaps · 35&rsquor; Eugénie Le Sommer · 48&rsquor; Amel Majri · 52&rsquor; Lindsey Heaps · 67&rsquor; Tabitha Chawinga · 79&rsquor; Daniëlle van de Donk · 88&rsquor; Melchie Dumornay · 90&rsquor; Kadidiatou Diani · 90+2&rsquor; Kadidiatou Diani · 90+7&rsquor;,0,0,Saint-Étienne,4-3-3,0,0,NA,0,0,Lyon,Home,NA,990,12,7,3,4,5,7,14,50,7,9,0,9,4,16,5,0
Première Ligue,2024-11-16,Première Ligue (Regular season),Lyon,4-3-3,11,4.2,Lindsey Heaps · 12&rsquor; Lindsey Heaps · 14&rsquor; Lindsey Heaps · 35&rsquor; Eugénie Le Sommer · 48&rsquor; Amel Majri · 52&rsquor; Lindsey Heaps · 67&rsquor; Tabitha Chawinga · 79&rsquor; Daniëlle van de Donk · 88&rsquor; Melchie Dumornay · 90&rsquor; Kadidiatou Diani · 90+2&rsquor; Kadidiatou Diani · 90+7&rsquor;,0,0,Saint-Étienne,4-3-3,0,0,NA,0,0,Saint-Étienne,Away,NA,990,16,10,12,3,1,8,21,38.1,13,15,6,9,5,21,26,0
Première Ligue,2024-11-23,Première Ligue (Regular season),Saint-Étienne,4-3-3,0,0.7,Chloé Tapia · 90&rsquor;,6,1,Montpellier,4-4-2,2,1.2,Lola Gstalter · 2&rsquor; Ifeoma Onumonu · 43&rsquor;,4,0,Saint-Étienne,Home,NA,989,13,12,1,7,5,3,7,42.9,4,14,2,12,10,23,9,0
Première Ligue,2024-11-23,Première Ligue (Regular season),Saint-Étienne,4-3-3,0,0.7,Chloé Tapia · 90&rsquor;,6,1,Montpellier,4-4-2,2,1.2,Lola Gstalter · 2&rsquor; Ifeoma Onumonu · 43&rsquor;,4,0,Montpellier,Away,NA,990,20,15,15,4,1,6,10,60,4,13,3,10,6,26,24,0
Première Ligue,2024-11-23,Première Ligue (Regular season),Le Havre,4-4-2,0,0.2,NA,1,0,Lyon,4-4-2,3,2.5,Amel Majri · 44&rsquor; Eugénie Le Sommer · 65&rsquor; Vicki Bècho · 82&rsquor;,0,0,Le Havre,Home,NA,990,10,8,9,1,0,4,11,36.4,7,11,5,6,13,23,41,0
Première Ligue,2024-11-23,Première Ligue (Regular season),Le Havre,4-4-2,0,0.2,NA,1,0,Lyon,4-4-2,3,2.5,Amel Majri · 44&rsquor; Eugénie Le Sommer · 65&rsquor; Vicki Bècho · 82&rsquor;,0,0,Lyon,Away,NA,990,20,19,5,9,6,7,13,53.8,6,3,0,3,12,32,2,0
