League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Première Ligue,2024-10-12,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Julie Dufour · 24&rsquor; Gaëtane Thiney · 41&rsquor; Kessya Bussy · 89&rsquor;,0,0,Stade de Reims,4-2-3-1,2,0.3,Mélissa Gomes · 67&rsquor; Lucie Calba · 90+1&rsquor;,1,0,Stade de Reims,Away,NA,990,477,76,220,205,61,9,477,14,7,50,7,50,169,1053,436,5,7,0,21,8,233,18
Première Ligue,2024-10-12,Première Ligue (Regular season),Nantes,3-4-3,0,0.8,NA,0,0,Paris Saint-Germain,4-1-4-1,1,0.9,Grace Geyoro · 3&rsquor;,3,0,Nantes,Home,NA,990,582,97,286,240,63,6,582,25,12,48,13,52,236,1247,570,4,2,1,25,9,336,27
Première Ligue,2024-10-12,Première Ligue (Regular season),Nantes,3-4-3,0,0.8,NA,0,0,Paris Saint-Germain,4-1-4-1,1,0.9,Grace Geyoro · 3&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,706,48,190,330,191,23,706,28,9,32.1,19,67.9,433,2111,789,14,15,4,18,8,478,40
Première Ligue,2024-10-18,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,NA,2,0,Montpellier,4-2-3-1,1,0.9,Soufiya Ngueleu · 66&rsquor;,5,0,Le Havre,Home,NA,990,509,63,211,209,97,20,509,17,7,41.2,10,58.8,213,1254,462,11,4,2,16,10,258,32
Première Ligue,2024-10-18,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,NA,2,0,Montpellier,4-2-3-1,1,0.9,Soufiya Ngueleu · 66&rsquor;,5,0,Montpellier,Away,NA,990,631,58,208,288,138,21,631,14,7,50,7,50,387,3318,1132,40,25,6,19,10,374,21
Première Ligue,2024-10-18,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,2,1.3,Korbin Albert · 37&rsquor; Sakina Karchaoui · 80&rsquor;,2,0,Fleury,4-4-2,1,0.5,Aissata Traoré · 66&rsquor;,1,0,Paris Saint-Germain,Home,NA,990,711,54,234,305,178,23,711,8,3,37.5,5,62.5,406,2310,971,12,18,3,18,12,495,51
Première Ligue,2024-10-18,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,2,1.3,Korbin Albert · 37&rsquor; Sakina Karchaoui · 80&rsquor;,2,0,Fleury,4-4-2,1,0.5,Aissata Traoré · 66&rsquor;,1,0,Fleury,Away,NA,990,441,76,223,158,63,11,441,21,8,38.1,13,61.9,162,741,306,5,4,2,30,11,209,19
Première Ligue,2024-10-19,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.6,NA,3,0,Dijon,5-4-1,2,1.3,Nadia Krezyman · 33&rsquor; Viktoria Pinther · 79&rsquor;,3,0,Saint-Étienne,Home,NA,990,504,58,227,191,92,8,504,20,7,35,13,65,126,689,307,5,2,3,7,8,281,31
Première Ligue,2024-10-19,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.6,NA,3,0,Dijon,5-4-1,2,1.3,Nadia Krezyman · 33&rsquor; Viktoria Pinther · 79&rsquor;,3,0,Dijon,Away,NA,990,498,35,156,219,129,17,498,18,7,38.9,11,61.1,255,1679,901,16,10,5,12,15,282,28
Première Ligue,2024-10-19,Première Ligue (Regular season),Guingamp,4-1-4-1,3,2.3,Sabitra Bhandari · 58&rsquor; Agathe Ollivier · 66&rsquor; Leila Peneau (P) · 90+6&rsquor;,2,0,Strasbourg,4-4-2,2,1.8,Lorena Azzaro (P) · 63&rsquor; Kenza Chapelle · 65&rsquor;,1,0,Guingamp,Home,NA,990,423,68,179,144,105,9,422,11,5,45.5,6,54.5,158,1083,428,8,5,0,14,5,218,15
Première Ligue,2024-10-19,Première Ligue (Regular season),Guingamp,4-1-4-1,3,2.3,Sabitra Bhandari · 58&rsquor; Agathe Ollivier · 66&rsquor; Leila Peneau (P) · 90+6&rsquor;,2,0,Strasbourg,4-4-2,2,1.8,Lorena Azzaro (P) · 63&rsquor; Kenza Chapelle · 65&rsquor;,1,0,Strasbourg,Away,NA,990,575,54,227,227,126,14,574,14,8,57.1,6,42.9,351,1723,794,18,14,1,16,5,374,27
Première Ligue,2024-10-19,Première Ligue (Regular season),Stade de Reims,4-4-2,1,2.3,Rachel Corboz (P) · 76&rsquor;,0,0,Nantes,3-4-3,3,0.8,Julie Machart · 52&rsquor; Kelly Gago · 54&rsquor; Juliette Mossard · 65&rsquor;,1,0,Stade de Reims,Home,NA,990,597,54,208,265,129,22,596,23,12,52.2,11,47.8,248,1780,752,14,10,0,20,16,336,43
Première Ligue,2024-10-19,Première Ligue (Regular season),Stade de Reims,4-4-2,1,2.3,Rachel Corboz (P) · 76&rsquor;,0,0,Nantes,3-4-3,3,0.8,Julie Machart · 52&rsquor; Kelly Gago · 54&rsquor; Juliette Mossard · 65&rsquor;,1,0,Nantes,Away,NA,990,470,61,183,193,97,18,470,14,7,50,7,50,204,1028,527,9,11,6,8,18,224,12
Première Ligue,2024-10-20,Première Ligue (Regular season),Paris FC,4-2-3-1,0,0.3,NA,1,0,Lyon,4-2-3-1,0,2,NA,0,0,Paris FC,Home,NA,990,459,70,191,170,99,11,459,16,3,18.8,13,81.3,175,996,407,7,6,2,17,8,247,31
Première Ligue,2024-10-20,Première Ligue (Regular season),Paris FC,4-2-3-1,0,0.3,NA,1,0,Lyon,4-2-3-1,0,2,NA,0,0,Lyon,Away,NA,990,598,44,161,286,156,30,598,10,6,60,3,30,209,1349,616,13,5,5,16,13,396,55
Première Ligue,2024-11-02,Première Ligue (Regular season),Dijon,4-2-3-1,4,2.7,Viktoria Pinther · 36&rsquor; Klaudia Jedlińska · 52&rsquor; Viktoria Pinther · 58&rsquor; Klaudia Jedlińska · 61&rsquor;,1,0,Le Havre,4-3-3,2,1.2,Héloïse Mansuy · 87&rsquor; Mickaélla Cardia · 90+2&rsquor; Romane Enguehard · 90+4&rsquor;,3,1,Dijon,Home,NA,990,630,75,298,215,121,27,630,22,12,54.5,10,45.5,315,1426,741,21,7,7,18,6,386,46
Première Ligue,2024-11-02,Première Ligue (Regular season),Dijon,4-2-3-1,4,2.7,Viktoria Pinther · 36&rsquor; Klaudia Jedlińska · 52&rsquor; Viktoria Pinther · 58&rsquor; Klaudia Jedlińska · 61&rsquor;,1,0,Le Havre,4-3-3,2,1.2,Héloïse Mansuy · 87&rsquor; Mickaélla Cardia · 90+2&rsquor; Romane Enguehard · 90+4&rsquor;,3,1,Le Havre,Away,NA,989,553,45,163,258,142,17,553,21,9,42.9,12,57.1,251,1569,842,13,12,2,11,5,313,46
Première Ligue,2024-11-02,Première Ligue (Regular season),Fleury,5-4-1,4,2.5,Aissata Traoré · 33&rsquor; Aissata Traoré · 45&rsquor; Batcheba Louis · 68&rsquor; Batcheba Louis · 76&rsquor;,3,0,Stade de Reims,4-4-2,1,0.7,Mana Lamine · 22&rsquor; Léa Bourgain · 89&rsquor;,3,1,Fleury,Home,NA,990,679,47,308,258,119,18,679,20,8,40,12,60,281,1338,675,9,5,2,31,10,418,29
Première Ligue,2024-11-02,Première Ligue (Regular season),Fleury,5-4-1,4,2.5,Aissata Traoré · 33&rsquor; Aissata Traoré · 45&rsquor; Batcheba Louis · 68&rsquor; Batcheba Louis · 76&rsquor;,3,0,Stade de Reims,4-4-2,1,0.7,Mana Lamine · 22&rsquor; Léa Bourgain · 89&rsquor;,3,1,Stade de Reims,Away,NA,921,496,53,162,258,80,5,496,21,11,52.4,9,42.9,198,1202,464,11,10,1,26,17,238,26
Première Ligue,2024-11-02,Première Ligue (Regular season),Nantes,5-3-2,0,0.6,NA,1,0,Paris FC,4-2-3-1,0,1.1,NA,1,0,Nantes,Home,NA,990,456,104,249,164,50,5,456,12,3,25,9,75,172,1021,440,5,2,1,18,8,190,6
Première Ligue,2024-11-02,Première Ligue (Regular season),Nantes,5-3-2,0,0.6,NA,1,0,Paris FC,4-2-3-1,0,1.1,NA,1,0,Paris FC,Away,NA,990,785,40,138,376,279,36,785,12,6,50,6,50,292,1775,702,13,9,5,20,3,520,72
Première Ligue,2024-11-02,Première Ligue (Regular season),Montpellier,4-4-2,7,2.9,Ifeoma Onumonu · 9&rsquor; Soufiya Ngueleu · 30&rsquor; Lea Khelifi · 38&rsquor; Lea Khelifi · 41&rsquor; Soufiya Ngueleu · 63&rsquor; Kethna Louis · 75&rsquor; Rose Kadzere · 81&rsquor;,0,0,Guingamp,4-1-4-1,0,0.3,NA,0,0,Montpellier,Home,NA,990,686,40,230,282,177,39,686,13,6,46.2,7,53.8,333,2024,1140,22,8,6,19,2,499,49
Première Ligue,2024-11-02,Première Ligue (Regular season),Montpellier,4-4-2,7,2.9,Ifeoma Onumonu · 9&rsquor; Soufiya Ngueleu · 30&rsquor; Lea Khelifi · 38&rsquor; Lea Khelifi · 41&rsquor; Soufiya Ngueleu · 63&rsquor; Kethna Louis · 75&rsquor; Rose Kadzere · 81&rsquor;,0,0,Guingamp,4-1-4-1,0,0.3,NA,0,0,Guingamp,Away,NA,990,513,75,265,210,43,5,513,13,7,53.8,6,46.2,301,1672,766,13,7,2,23,8,327,23
Première Ligue,2024-11-02,Première Ligue (Regular season),Strasbourg,3-4-3,2,1.6,Kenza Chapelle · 40&rsquor; Laurine Hannequin · 60&rsquor;,0,0,Saint-Étienne,4-1-4-1,0,0.5,NA,2,0,Strasbourg,Home,NA,990,631,80,291,276,73,13,631,13,2,15.4,11,84.6,299,1360,682,9,3,3,24,10,394,27
Première Ligue,2024-11-02,Première Ligue (Regular season),Strasbourg,3-4-3,2,1.6,Kenza Chapelle · 40&rsquor; Laurine Hannequin · 60&rsquor;,0,0,Saint-Étienne,4-1-4-1,0,0.5,NA,2,0,Saint-Étienne,Away,NA,990,508,38,130,237,149,17,508,11,5,45.5,6,54.5,240,1543,652,21,15,5,11,6,290,42
Première Ligue,2024-11-03,Première Ligue (Regular season),Lyon,4-2-3-1,1,2.9,Tabitha Chawinga · 27&rsquor;,0,0,Paris Saint-Germain,4-4-2,0,0.1,NA,3,0,Lyon,Home,NA,990,734,23,160,370,208,46,734,7,0,0,7,100,351,1920,730,11,12,6,18,10,533,75
Première Ligue,2024-11-03,Première Ligue (Regular season),Lyon,4-2-3-1,1,2.9,Tabitha Chawinga · 27&rsquor;,0,0,Paris Saint-Germain,4-4-2,0,0.1,NA,3,0,Paris Saint-Germain,Away,NA,990,415,89,189,180,48,4,415,8,1,12.5,7,87.5,165,1046,419,5,9,2,15,7,216,15
Première Ligue,2024-11-08,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,Mickaélla Cardia · 85&rsquor;,5,1,Stade de Reims,3-5-2,3,0.9,Lucie Calba · 9&rsquor; Maïté Boucly · 42&rsquor; Léa Notel · 90+3&rsquor;,2,0,Le Havre,Home,NA,984,533,37,138,260,136,18,533,14,6,42.9,8,57.1,160,1103,693,15,11,3,19,5,266,40
Première Ligue,2024-11-08,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,Mickaélla Cardia · 85&rsquor;,5,1,Stade de Reims,3-5-2,3,0.9,Lucie Calba · 9&rsquor; Maïté Boucly · 42&rsquor; Léa Notel · 90+3&rsquor;,2,0,Stade de Reims,Away,NA,990,521,51,193,259,73,12,521,13,4,30.8,9,69.2,241,1523,619,10,7,4,18,7,247,14
Première Ligue,2024-11-08,Première Ligue (Regular season),Guingamp,4-1-4-1,0,0.2,NA,1,0,Lyon,4-2-3-1,8,4.4,Daniëlle van de Donk · 5&rsquor; Melchie Dumornay · 7&rsquor; Vanessa Gilles · 43&rsquor; Tabitha Chawinga · 48&rsquor; Tabitha Chawinga · 50&rsquor; Tabitha Chawinga · 65&rsquor; Maeline Mendy · 66&rsquor; Amel Majri · 73&rsquor;,1,0,Guingamp,Home,NA,990,489,96,244,198,53,0,489,6,5,83.3,1,16.7,180,1142,537,10,1,0,16,4,310,15
Première Ligue,2024-11-08,Première Ligue (Regular season),Guingamp,4-1-4-1,0,0.2,NA,1,0,Lyon,4-2-3-1,8,4.4,Daniëlle van de Donk · 5&rsquor; Melchie Dumornay · 7&rsquor; Vanessa Gilles · 43&rsquor; Tabitha Chawinga · 48&rsquor; Tabitha Chawinga · 50&rsquor; Tabitha Chawinga · 65&rsquor; Maeline Mendy · 66&rsquor; Amel Majri · 73&rsquor;,1,0,Lyon,Away,NA,990,601,21,127,263,212,33,601,17,8,47.1,9,52.9,220,1115,487,12,5,5,11,11,439,58
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris Saint-Germain,4-4-2,4,1.6,Marie-Antoinette Katoto · 8&rsquor; Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 48&rsquor; Frøya Brennskag-Dorsin · 60&rsquor;,0,0,Strasbourg,5-3-2,0,0,NA,0,0,Paris Saint-Germain,Home,NA,990,763,53,228,326,214,36,763,14,9,64.3,5,35.7,472,2340,1229,19,12,8,19,5,553,39
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris Saint-Germain,4-4-2,4,1.6,Marie-Antoinette Katoto · 8&rsquor; Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 48&rsquor; Frøya Brennskag-Dorsin · 60&rsquor;,0,0,Strasbourg,5-3-2,0,0,NA,0,0,Strasbourg,Away,NA,990,561,119,345,159,59,1,561,23,14,60.9,9,39.1,254,990,408,5,1,1,16,10,359,17
Première Ligue,2024-11-09,Première Ligue (Regular season),Nantes,5-3-2,0,0.4,NA,2,0,Dijon,4-1-4-1,2,1.6,Wu Chengshu · 4&rsquor; Klaudia Jedlińska · 68&rsquor;,0,0,Nantes,Home,NA,990,678,87,294,292,95,11,678,16,5,31.3,11,68.8,285,1712,920,11,3,1,26,3,446,39
Première Ligue,2024-11-09,Première Ligue (Regular season),Nantes,5-3-2,0,0.4,NA,2,0,Dijon,4-1-4-1,2,1.6,Wu Chengshu · 4&rsquor; Klaudia Jedlińska · 68&rsquor;,0,0,Dijon,Away,NA,990,585,54,202,248,141,24,585,13,5,38.5,8,61.5,311,1471,759,22,11,8,17,3,354,47
Première Ligue,2024-11-09,Première Ligue (Regular season),Saint-Étienne,4-3-3,3,1.5,Cindy Caputo · 25&rsquor; Fiona Bogi · 39&rsquor; Sarah Stratigakis · 64&rsquor;,3,0,Fleury,5-4-1,2,1.3,Ewelina Kamczyk · 66&rsquor; Dominika Kopińska · 87&rsquor;,4,0,Saint-Étienne,Home,NA,990,395,67,160,158,82,12,395,7,1,14.3,6,85.7,134,616,242,9,7,2,9,6,192,32
Première Ligue,2024-11-09,Première Ligue (Regular season),Saint-Étienne,4-3-3,3,1.5,Cindy Caputo · 25&rsquor; Fiona Bogi · 39&rsquor; Sarah Stratigakis · 64&rsquor;,3,0,Fleury,5-4-1,2,1.3,Ewelina Kamczyk · 66&rsquor; Dominika Kopińska · 87&rsquor;,4,0,Fleury,Away,NA,990,532,41,173,222,142,20,532,6,0,0,6,100,215,1120,618,7,4,1,30,5,315,37
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.1,Maëlle Garbino · 11&rsquor; Kessya Bussy · 32&rsquor; Julie Dufour · 88&rsquor; Julie Dufour · 90+5&rsquor;,1,0,Montpellier,4-4-2,2,1,Ifeoma Onumonu · 26&rsquor; Ifeoma Onumonu · 80&rsquor;,2,0,Paris FC,Home,NA,990,648,44,165,274,213,26,648,22,11,50,11,50,284,1275,617,11,10,3,26,8,378,62
Première Ligue,2024-11-09,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.1,Maëlle Garbino · 11&rsquor; Kessya Bussy · 32&rsquor; Julie Dufour · 88&rsquor; Julie Dufour · 90+5&rsquor;,1,0,Montpellier,4-4-2,2,1,Ifeoma Onumonu · 26&rsquor; Ifeoma Onumonu · 80&rsquor;,2,0,Montpellier,Away,NA,990,490,64,198,210,91,16,490,12,5,41.7,7,58.3,176,881,344,5,7,0,25,11,224,27
Première Ligue,2024-11-15,Première Ligue (Regular season),Fleury,5-4-1,2,2,Dominika Kopińska · 45&rsquor; Batcheba Louis · 45+2&rsquor;,1,0,Le Havre,4-4-2,0,0.7,Lou Tsé · 32&rsquor;,1,1,Fleury,Home,NA,990,674,63,250,284,144,29,674,14,7,50,7,50,283,1306,782,19,9,7,20,6,460,39
Première Ligue,2024-11-15,Première Ligue (Regular season),Fleury,5-4-1,2,2,Dominika Kopińska · 45&rsquor; Batcheba Louis · 45+2&rsquor;,1,0,Le Havre,4-4-2,0,0.7,Lou Tsé · 32&rsquor;,1,1,Le Havre,Away,NA,931,470,75,177,189,108,16,470,13,6,46.2,7,53.8,181,1224,577,12,8,3,19,9,270,38
Première Ligue,2024-11-15,Première Ligue (Regular season),Montpellier,4-4-2,1,1,Ifeoma Onumonu · 70&rsquor;,3,0,Nantes,5-3-2,0,0.5,NA,2,0,Montpellier,Home,NA,990,644,41,200,257,192,23,644,20,6,30,14,70,258,1444,689,16,15,4,18,10,373,48
Première Ligue,2024-11-15,Première Ligue (Regular season),Montpellier,4-4-2,1,1,Ifeoma Onumonu · 70&rsquor;,3,0,Nantes,5-3-2,0,0.5,NA,2,0,Nantes,Away,NA,990,569,87,317,152,104,9,569,16,5,31.3,11,68.8,218,1283,606,9,6,3,27,12,304,18
Première Ligue,2024-11-16,Première Ligue (Regular season),Dijon,4-1-4-1,4,1.5,Meriame Terchoun · 71&rsquor; Océane Picard · 86&rsquor; Wu Chengshu · 90+4&rsquor; Nadia Krezyman · 90+6&rsquor;,2,0,Guingamp,4-2-3-1,0,0.4,Agathe Ollivier · 67&rsquor;,3,1,Dijon,Home,NA,990,538,48,198,208,138,25,538,14,2,14.3,12,85.7,179,838,420,7,5,5,19,10,307,37
Première Ligue,2024-11-16,Première Ligue (Regular season),Dijon,4-1-4-1,4,1.5,Meriame Terchoun · 71&rsquor; Océane Picard · 86&rsquor; Wu Chengshu · 90+4&rsquor; Nadia Krezyman · 90+6&rsquor;,2,0,Guingamp,4-2-3-1,0,0.4,Agathe Ollivier · 67&rsquor;,3,1,Guingamp,Away,NA,966,610,66,294,233,89,12,610,19,4,21.1,15,78.9,254,1328,568,8,5,2,24,12,381,31
Première Ligue,2024-11-16,Première Ligue (Regular season),Stade de Reims,5-4-1,1,0.6,Lucie Calba · 6&rsquor;,2,0,Paris Saint-Germain,4-4-2,2,1.1,Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 68&rsquor;,1,0,Stade de Reims,Home,NA,990,377,64,201,130,51,8,377,8,1,12.5,7,87.5,115,742,305,7,3,4,17,11,171,11
Première Ligue,2024-11-16,Première Ligue (Regular season),Stade de Reims,5-4-1,1,0.6,Lucie Calba · 6&rsquor;,2,0,Paris Saint-Germain,4-4-2,2,1.1,Marie-Antoinette Katoto · 38&rsquor; Marie-Antoinette Katoto · 68&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,746,29,201,376,174,24,746,20,6,30,14,70,489,2575,1353,20,10,9,15,14,537,62
Première Ligue,2024-11-16,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.5,Mégane Hoeltzel · 42&rsquor;,1,0,Paris FC,4-2-3-1,4,3.1,Gaëtane Thiney · 11&rsquor; Clara Matéo · 34&rsquor; Kaja Korošec · 39&rsquor; Julie Dufour · 86&rsquor;,0,0,Strasbourg,Home,NA,990,533,83,216,260,64,9,533,23,10,43.5,13,56.5,221,932,358,4,5,0,26,17,283,24
Première Ligue,2024-11-16,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.5,Mégane Hoeltzel · 42&rsquor;,1,0,Paris FC,4-2-3-1,4,3.1,Gaëtane Thiney · 11&rsquor; Clara Matéo · 34&rsquor; Kaja Korošec · 39&rsquor; Julie Dufour · 86&rsquor;,0,0,Paris FC,Away,NA,990,620,53,181,273,171,43,620,14,7,50,7,50,186,1112,548,21,9,9,10,8,374,50
Première Ligue,2024-11-16,Première Ligue (Regular season),Lyon,4-3-3,11,4.2,Lindsey Heaps · 12&rsquor; Lindsey Heaps · 14&rsquor; Lindsey Heaps · 35&rsquor; Eugénie Le Sommer · 48&rsquor; Amel Majri · 52&rsquor; Lindsey Heaps · 67&rsquor; Tabitha Chawinga · 79&rsquor; Daniëlle van de Donk · 88&rsquor; Melchie Dumornay · 90&rsquor; Kadidiatou Diani · 90+2&rsquor; Kadidiatou Diani · 90+7&rsquor;,0,0,Saint-Étienne,4-3-3,0,0,NA,0,0,Lyon,Home,NA,990,825,33,144,364,324,68,825,21,13,61.9,8,38.1,323,1736,866,21,19,3,16,8,622,86
Première Ligue,2024-11-16,Première Ligue (Regular season),Lyon,4-3-3,11,4.2,Lindsey Heaps · 12&rsquor; Lindsey Heaps · 14&rsquor; Lindsey Heaps · 35&rsquor; Eugénie Le Sommer · 48&rsquor; Amel Majri · 52&rsquor; Lindsey Heaps · 67&rsquor; Tabitha Chawinga · 79&rsquor; Daniëlle van de Donk · 88&rsquor; Melchie Dumornay · 90&rsquor; Kadidiatou Diani · 90+2&rsquor; Kadidiatou Diani · 90+7&rsquor;,0,0,Saint-Étienne,4-3-3,0,0,NA,0,0,Saint-Étienne,Away,NA,990,410,89,215,151,49,5,410,14,7,50,7,50,99,677,317,8,4,0,10,5,199,18
Première Ligue,2024-11-23,Première Ligue (Regular season),Saint-Étienne,4-3-3,0,0.7,Chloé Tapia · 90&rsquor;,6,1,Montpellier,4-4-2,2,1.2,Lola Gstalter · 2&rsquor; Ifeoma Onumonu · 43&rsquor;,4,0,Saint-Étienne,Home,NA,989,528,43,156,234,145,16,528,12,5,41.7,6,50,164,963,335,7,6,1,21,17,286,40
Première Ligue,2024-11-23,Première Ligue (Regular season),Saint-Étienne,4-3-3,0,0.7,Chloé Tapia · 90&rsquor;,6,1,Montpellier,4-4-2,2,1.2,Lola Gstalter · 2&rsquor; Ifeoma Onumonu · 43&rsquor;,4,0,Montpellier,Away,NA,990,516,57,234,209,74,13,516,8,4,50,3,37.5,181,1099,401,7,6,3,24,7,275,21
Première Ligue,2024-11-23,Première Ligue (Regular season),Le Havre,4-4-2,0,0.2,NA,1,0,Lyon,4-4-2,3,2.5,Amel Majri · 44&rsquor; Eugénie Le Sommer · 65&rsquor; Vicki Bècho · 82&rsquor;,0,0,Le Havre,Home,NA,990,495,130,321,155,22,3,495,13,6,46.2,7,53.8,127,556,260,1,2,0,19,13,278,15
Première Ligue,2024-11-23,Première Ligue (Regular season),Le Havre,4-4-2,0,0.2,NA,1,0,Lyon,4-4-2,3,2.5,Amel Majri · 44&rsquor; Eugénie Le Sommer · 65&rsquor; Vicki Bècho · 82&rsquor;,0,0,Lyon,Away,NA,990,831,13,102,406,324,63,831,11,7,63.6,4,36.4,443,2311,959,22,19,8,22,6,612,91
Première Ligue,2024-11-23,Première Ligue (Regular season),Guingamp,4-2-3-1,1,0.6,Imane Touriss · 17&rsquor;,3,0,Stade de Reims,5-4-1,4,1.2,Hawa Sangare · 7&rsquor; Lucie Calba · 11&rsquor; Rachel Corboz · 59&rsquor; Maïwen Renard (OG) · 79&rsquor;,2,0,Guingamp,Home,NA,990,553,47,182,285,92,9,553,18,7,38.9,10,55.6,234,1693,814,9,6,2,17,10,332,30
Première Ligue,2024-11-23,Première Ligue (Regular season),Guingamp,4-2-3-1,1,0.6,Imane Touriss · 17&rsquor;,3,0,Stade de Reims,5-4-1,4,1.2,Hawa Sangare · 7&rsquor; Lucie Calba · 11&rsquor; Rachel Corboz · 59&rsquor; Maïwen Renard (OG) · 79&rsquor;,2,0,Stade de Reims,Away,NA,990,453,58,187,189,88,11,453,14,6,42.9,8,57.1,161,1121,505,8,5,4,28,14,219,14
Première Ligue,2024-11-23,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,2.6,Jennifer Echegini · 10&rsquor; Marie-Antoinette Katoto · 19&rsquor; Jennifer Echegini · 36&rsquor; Manssita Traore · 45+2&rsquor; Sakina Karchaoui · 57&rsquor; Frøya Brennskag-Dorsin · 90&rsquor;,0,0,Dijon,4-1-4-1,1,0.3,Kate Taylor · 68&rsquor;,3,0,Paris Saint-Germain,Home,NA,990,715,46,266,275,180,19,714,25,10,40,14,56,349,2178,1128,17,13,1,19,14,522,44
Première Ligue,2024-11-23,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,2.6,Jennifer Echegini · 10&rsquor; Marie-Antoinette Katoto · 19&rsquor; Jennifer Echegini · 36&rsquor; Manssita Traore · 45+2&rsquor; Sakina Karchaoui · 57&rsquor; Frøya Brennskag-Dorsin · 90&rsquor;,0,0,Dijon,4-1-4-1,1,0.3,Kate Taylor · 68&rsquor;,3,0,Dijon,Away,NA,990,450,72,237,160,56,1,450,5,4,80,1,20,130,739,285,2,2,0,18,11,260,16
Première Ligue,2024-11-24,Première Ligue (Regular season),Fleury,3-4-3,1,1.4,Batcheba Louis · 83&rsquor;,3,0,Paris FC,4-2-3-1,4,2.9,Clara Matéo · 5&rsquor; Clara Matéo · 24&rsquor; Clara Matéo · 42&rsquor; Mathilde Bourdieu · 89&rsquor;,3,0,Fleury,Home,NA,990,453,71,182,190,86,19,453,18,6,33.3,12,66.7,138,812,299,3,2,2,13,6,239,19
Première Ligue,2024-11-24,Première Ligue (Regular season),Fleury,3-4-3,1,1.4,Batcheba Louis · 83&rsquor;,3,0,Paris FC,4-2-3-1,4,2.9,Clara Matéo · 5&rsquor; Clara Matéo · 24&rsquor; Clara Matéo · 42&rsquor; Mathilde Bourdieu · 89&rsquor;,3,0,Paris FC,Away,NA,990,640,56,191,249,203,35,640,10,6,60,4,40,327,1514,780,15,7,5,16,4,413,50
Première Ligue,2024-12-06,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.1,NA,1,0,Lyon,4-4-2,3,4.4,Melchie Dumornay · 13&rsquor; Ada Hegerberg · 77&rsquor; Melchie Dumornay · 90+1&rsquor;,1,0,Stade de Reims,Home,NA,990,388,94,238,112,40,0,388,5,3,60,2,40,103,467,150,2,1,0,21,11,163,9
Première Ligue,2024-12-06,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.1,NA,1,0,Lyon,4-4-2,3,4.4,Melchie Dumornay · 13&rsquor; Ada Hegerberg · 77&rsquor; Melchie Dumornay · 90+1&rsquor;,1,0,Lyon,Away,NA,990,810,28,149,392,274,52,810,19,8,42.1,11,57.9,317,1647,748,16,8,5,27,10,582,66
Première Ligue,2024-12-07,Première Ligue (Regular season),Dijon,4-1-4-1,4,2,Viktoria Pinther · 29&rsquor; Małgorzata Grec · 31&rsquor; Klaudia Jedlińska · 54&rsquor; Meriame Terchoun · 81&rsquor;,2,0,Montpellier,4-2-3-1,2,2.5,Marie Levasseur · 5&rsquor; Ifeoma Onumonu · 75&rsquor;,1,0,Dijon,Home,NA,990,597,52,176,282,143,23,597,17,8,47.1,9,52.9,213,927,510,12,6,5,16,8,363,41
