League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Essen,4-2-3-1,0,0.5,NA,2,0,Bayern Munich,4-2-3-1,2,2.7,Pernille Harder · 30&rsquor; Georgia Stanway · 90+3&rsquor;,4,0,Essen,Home,NA,990,2,0,0,12,12,1,11,8,12,0,0,0,47,6,8,42.9
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Essen,4-2-3-1,0,0.5,NA,2,0,Bayern Munich,4-2-3-1,2,2.7,Pernille Harder · 30&rsquor; Georgia Stanway · 90+3&rsquor;,4,0,Bayern Munich,Away,NA,990,4,0,0,13,12,3,20,14,12,0,0,0,56,8,6,57.1
Frauen-Bundesliga,2024-12-08,Frauen-Bundesliga (Matchweek 11),Werder Bremen,3-4-1-2,0,1.2,NA,2,0,Freiburg,4-2-3-1,3,1.4,Shekiera Martinez · 20&rsquor; Shekiera Martinez · 29&rsquor; Greta Stegemann · 52&rsquor;,1,0,Werder Bremen,Home,NA,990,2,0,0,12,5,1,25,17,22,0,0,0,45,10,23,30.3
Frauen-Bundesliga,2024-12-08,Frauen-Bundesliga (Matchweek 11),Werder Bremen,3-4-1-2,0,1.2,NA,2,0,Freiburg,4-2-3-1,3,1.4,Shekiera Martinez · 20&rsquor; Shekiera Martinez · 29&rsquor; Greta Stegemann · 52&rsquor;,1,0,Freiburg,Away,NA,990,1,0,0,7,12,4,17,10,15,0,1,0,42,23,10,69.7
Frauen-Bundesliga,2024-12-09,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-1-2,3,2.6,Nicole Anyomi · 7&rsquor; Tanja Pawollek · 63&rsquor; Carlotta Wamser · 88&rsquor;,1,0,RB Leipzig,3-4-3,0,0.2,NA,1,0,Eintracht Frankfurt,Home,NA,990,1,0,0,12,8,7,18,12,14,0,0,0,68,2,8,20
Frauen-Bundesliga,2024-12-09,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-1-2,3,2.6,Nicole Anyomi · 7&rsquor; Tanja Pawollek · 63&rsquor; Carlotta Wamser · 88&rsquor;,1,0,RB Leipzig,3-4-3,0,0.2,NA,1,0,RB Leipzig,Away,NA,990,1,0,0,8,12,1,5,14,13,0,0,0,61,8,2,80
Frauen-Bundesliga,2024-12-13,Frauen-Bundesliga (Matchweek 12),Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-1-2,3,3,Carlotta Wamser · 68&rsquor; Remina Chiba · 86&rsquor; Laura Freigang · 89&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,1,0,0,8,7,0,3,20,13,0,0,0,46,4,9,30.8
Frauen-Bundesliga,2024-12-13,Frauen-Bundesliga (Matchweek 12),Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-1-2,3,3,Carlotta Wamser · 68&rsquor; Remina Chiba · 86&rsquor; Laura Freigang · 89&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,1,0,0,8,8,3,26,6,18,0,0,0,61,9,4,69.2
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Bayer Leverkusen,4-4-2,2,1.5,Sofie Zdebel · 17&rsquor; Delice Boboy · 90+5&rsquor;,3,0,Freiburg,4-2-3-1,0,0.6,NA,2,0,Bayer Leverkusen,Home,NA,990,3,0,0,15,5,5,12,7,19,0,0,0,42,8,5,61.5
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Bayer Leverkusen,4-4-2,2,1.5,Sofie Zdebel · 17&rsquor; Delice Boboy · 90+5&rsquor;,3,0,Freiburg,4-2-3-1,0,0.6,NA,2,0,Freiburg,Away,NA,990,2,0,0,5,15,0,25,9,14,0,0,0,39,5,8,38.5
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Werder Bremen,4-2-3-1,1,0.5,Lara Schmidt · 8&rsquor;,0,0,Wolfsburg,4-4-2,3,3,Lineth Beerensteyn · 6&rsquor; Lineth Beerensteyn · 9&rsquor; Jule Brand · 55&rsquor;,3,0,Werder Bremen,Home,NA,990,0,0,0,3,7,2,16,14,14,0,0,0,58,5,13,27.8
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Werder Bremen,4-2-3-1,1,0.5,Lara Schmidt · 8&rsquor;,0,0,Wolfsburg,4-4-2,3,3,Lineth Beerensteyn · 6&rsquor; Lineth Beerensteyn · 9&rsquor; Jule Brand · 55&rsquor;,3,0,Wolfsburg,Away,NA,990,3,0,0,7,3,0,13,6,17,0,0,0,56,13,5,72.2
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Bayern Munich,4-2-3-1,2,2.3,Carolin Simon · 29&rsquor; Carolin Simon · 51&rsquor;,1,0,Turbine Potsdam,5-4-1,0,0,NA,1,0,Bayern Munich,Home,NA,990,1,0,0,3,12,3,21,9,10,0,0,0,50,10,4,71.4
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Bayern Munich,4-2-3-1,2,2.3,Carolin Simon · 29&rsquor; Carolin Simon · 51&rsquor;,1,0,Turbine Potsdam,5-4-1,0,0,NA,1,0,Turbine Potsdam,Away,NA,990,1,0,0,12,3,0,2,21,12,0,0,0,37,4,10,28.6
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Hoffenheim,4-4-2,1,2.4,Selina Cerci · 21&rsquor;,0,0,Essen,4-2-3-1,0,0.7,NA,0,0,Hoffenheim,Home,NA,990,0,0,0,11,6,1,17,15,20,0,0,0,56,10,1,90.9
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Hoffenheim,4-4-2,1,2.4,Selina Cerci · 21&rsquor;,0,0,Essen,4-2-3-1,0,0.7,NA,0,0,Essen,Away,NA,990,0,0,0,6,11,2,20,14,14,0,0,0,54,1,10,9.1
Frauen-Bundesliga,2024-12-16,Frauen-Bundesliga (Matchweek 12),Köln,4-3-3,1,1.3,Taylor Ziemer · 83&rsquor;,0,0,RB Leipzig,3-4-3,3,1.5,Vanessa Fudalla · 4&rsquor; Marleen Schimmer · 46&rsquor; Giovanna Hoffmann · 72&rsquor;,5,0,Köln,Home,NA,990,0,0,0,10,12,7,16,17,19,0,0,0,52,4,10,28.6
Frauen-Bundesliga,2024-12-16,Frauen-Bundesliga (Matchweek 12),Köln,4-3-3,1,1.3,Taylor Ziemer · 83&rsquor;,0,0,RB Leipzig,3-4-3,3,1.5,Vanessa Fudalla · 4&rsquor; Marleen Schimmer · 46&rsquor; Giovanna Hoffmann · 72&rsquor;,5,0,RB Leipzig,Away,NA,990,5,0,0,12,10,2,10,12,17,0,0,0,57,10,4,71.4
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 1),Freiburg,4-2-3-1,1,0.2,Svenja Fölmli · 90+1&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,2.2,Selina Ostermeier · 56&rsquor; Kristin Kögel · 70&rsquor;,1,0,Freiburg,Home,NA,990,0,0,0,4,11,3,15,15,21,0,0,0,48,12,10,54.5
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 1),Freiburg,4-2-3-1,1,0.2,Svenja Fölmli · 90+1&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,2.2,Selina Ostermeier · 56&rsquor; Kristin Kögel · 70&rsquor;,1,0,Bayer Leverkusen,Away,NA,990,1,0,0,11,4,4,25,17,20,0,0,0,66,10,12,45.5
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 11),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,1,0,Hoffenheim,4-4-2,3,1.7,Marta Cazalla · 16&rsquor; Marta Cazalla · 42&rsquor; Melissa Kössler · 90+3&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,1,0,0,9,6,1,14,12,12,0,0,0,49,4,5,44.4
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 11),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,1,0,Hoffenheim,4-4-2,3,1.7,Marta Cazalla · 16&rsquor; Marta Cazalla · 42&rsquor; Melissa Kössler · 90+3&rsquor;,1,0,Hoffenheim,Away,NA,990,1,0,0,6,9,4,22,15,22,0,0,0,59,5,4,55.6
Frauen-Bundesliga,2025-01-31,Frauen-Bundesliga (Matchweek 13),Eintracht Frankfurt,4-3-1-2,3,2.4,Sara Doorsoun (P) · 24&rsquor; Nicole Anyomi · 36&rsquor; Géraldine Reuteler · 51&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,1.3,Karólína Lea Vilhjálmsdóttir · 34&rsquor; Katharina Piljić · 49&rsquor;,1,0,Eintracht Frankfurt,Home,NA,990,0,0,0,7,14,2,10,8,16,1,0,0,36,8,11,42.1
Frauen-Bundesliga,2025-01-31,Frauen-Bundesliga (Matchweek 13),Eintracht Frankfurt,4-3-1-2,3,2.4,Sara Doorsoun (P) · 24&rsquor; Nicole Anyomi · 36&rsquor; Géraldine Reuteler · 51&rsquor;,0,0,Bayer Leverkusen,4-4-2,2,1.3,Karólína Lea Vilhjálmsdóttir · 34&rsquor; Katharina Piljić · 49&rsquor;,1,0,Bayer Leverkusen,Away,NA,990,1,0,0,15,7,4,22,13,14,0,1,0,48,11,8,57.9
Frauen-Bundesliga,2025-02-01,Frauen-Bundesliga (Matchweek 13),Turbine Potsdam,5-3-2,1,0.4,Bianca Schmidt · 42&rsquor;,1,0,Werder Bremen,3-4-3,4,1.7,Larissa Mühlhaus · 38&rsquor; Sophie Weidauer · 72&rsquor; Larissa Mühlhaus · 81&rsquor; Larissa Mühlhaus · 90&rsquor;,1,0,Turbine Potsdam,Home,NA,990,1,0,0,16,10,0,8,20,14,0,0,0,29,8,12,40
Frauen-Bundesliga,2025-02-01,Frauen-Bundesliga (Matchweek 13),Turbine Potsdam,5-3-2,1,0.4,Bianca Schmidt · 42&rsquor;,1,0,Werder Bremen,3-4-3,4,1.7,Larissa Mühlhaus · 38&rsquor; Sophie Weidauer · 72&rsquor; Larissa Mühlhaus · 81&rsquor; Larissa Mühlhaus · 90&rsquor;,1,0,Werder Bremen,Away,NA,990,1,0,0,10,15,1,24,20,13,0,0,0,45,12,8,60
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),Freiburg,4-2-3-1,0,1.4,NA,1,0,Hoffenheim,4-4-2,3,1.9,Jill Janssens · 15&rsquor; Jill Janssens · 56&rsquor; Selina Cerci · 82&rsquor;,1,0,Freiburg,Home,NA,990,1,0,0,4,11,4,19,18,19,0,0,0,76,11,9,55
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),Freiburg,4-2-3-1,0,1.4,NA,1,0,Hoffenheim,4-4-2,3,1.9,Jill Janssens · 15&rsquor; Jill Janssens · 56&rsquor; Selina Cerci · 82&rsquor;,1,0,Hoffenheim,Away,NA,990,1,0,0,12,4,2,9,11,15,0,0,0,77,7,13,35
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),RB Leipzig,3-4-3,0,0.2,Lou-Ann Joly · 90+2&rsquor;,1,1,Bayern Munich,4-2-3-1,1,1.7,Magdalena Eriksson · 11&rsquor;,1,0,RB Leipzig,Home,NA,989,1,1,0,8,5,0,3,14,16,0,0,0,36,3,5,37.5
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),RB Leipzig,3-4-3,0,0.2,Lou-Ann Joly · 90+2&rsquor;,1,1,Bayern Munich,4-2-3-1,1,1.7,Magdalena Eriksson · 11&rsquor;,1,0,Bayern Munich,Away,NA,990,1,0,0,5,7,4,25,11,7,0,0,0,51,5,3,62.5
Frauen-Bundesliga,2025-02-03,Frauen-Bundesliga (Matchweek 13),Wolfsburg,5-3-2,3,2.9,Lineth Beerensteyn · 18&rsquor; Felicia Sophie Sträßer (OG) · 20&rsquor; Janina Minge · 66&rsquor;,0,0,Carl-Zeiss Jena,5-4-1,0,0.2,NA,0,0,Wolfsburg,Home,NA,990,0,0,0,5,7,1,38,5,8,0,0,0,53,16,10,61.5
Frauen-Bundesliga,2025-02-03,Frauen-Bundesliga (Matchweek 13),Wolfsburg,5-3-2,3,2.9,Lineth Beerensteyn · 18&rsquor; Felicia Sophie Sträßer (OG) · 20&rsquor; Janina Minge · 66&rsquor;,0,0,Carl-Zeiss Jena,5-4-1,0,0.2,NA,0,0,Carl-Zeiss Jena,Away,NA,990,0,0,0,7,4,1,6,13,16,0,0,1,38,10,16,38.5
Frauen-Bundesliga,2025-02-07,Frauen-Bundesliga (Matchweek 14),Köln,4-3-3,0,0.8,NA,4,0,Wolfsburg,3-4-3,0,1.2,NA,2,0,Köln,Home,NA,990,4,0,0,10,5,0,5,14,8,0,0,0,40,10,16,38.5
Frauen-Bundesliga,2025-02-07,Frauen-Bundesliga (Matchweek 14),Köln,4-3-3,0,0.8,NA,4,0,Wolfsburg,3-4-3,0,1.2,NA,2,0,Wolfsburg,Away,NA,990,2,0,0,5,10,1,27,12,10,0,0,0,54,16,10,61.5
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Bayer Leverkusen,4-4-2,1,0.9,Delice Boboy · 68&rsquor;,2,0,Essen,4-2-3-1,1,0.3,Beke Sterner · 53&rsquor;,4,0,Bayer Leverkusen,Home,NA,990,2,0,0,12,12,5,32,18,14,0,0,0,46,9,11,45
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Bayer Leverkusen,4-4-2,1,0.9,Delice Boboy · 68&rsquor;,2,0,Essen,4-2-3-1,1,0.3,Beke Sterner · 53&rsquor;,4,0,Essen,Away,NA,990,4,0,0,12,11,2,13,10,8,0,0,0,27,11,9,55
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Werder Bremen,3-4-3,1,0.7,Sophie Weidauer · 47&rsquor; Lina Hausicke · 59&rsquor;,1,1,RB Leipzig,3-4-3,4,0.6,Vanessa Fudalla · 7&rsquor; Emilía Ásgeirsdóttir · 56&rsquor; Vanessa Fudalla · 63&rsquor; Marleen Schimmer · 90+2&rsquor;,1,0,Werder Bremen,Home,NA,958,1,1,0,16,10,3,7,11,20,0,0,0,42,6,7,46.2
Frauen-Bundesliga,2025-02-08,Frauen-Bundesliga (Matchweek 14),Werder Bremen,3-4-3,1,0.7,Sophie Weidauer · 47&rsquor; Lina Hausicke · 59&rsquor;,1,1,RB Leipzig,3-4-3,4,0.6,Vanessa Fudalla · 7&rsquor; Emilía Ásgeirsdóttir · 56&rsquor; Vanessa Fudalla · 63&rsquor; Marleen Schimmer · 90+2&rsquor;,1,0,RB Leipzig,Away,NA,990,1,0,0,10,15,1,11,10,11,0,0,0,51,7,6,53.8
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Hoffenheim,4-2-3-1,1,0.8,Dominika Grabowska · 25&rsquor;,2,0,Bayern Munich,4-2-3-1,3,2.7,Klara Bühl · 34&rsquor; Alara Sehitler · 71&rsquor; Pernille Harder · 90&rsquor;,1,0,Hoffenheim,Home,NA,990,2,0,0,11,6,1,7,9,10,0,0,0,32,8,8,50
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Hoffenheim,4-2-3-1,1,0.8,Dominika Grabowska · 25&rsquor;,2,0,Bayern Munich,4-2-3-1,3,2.7,Klara Bühl · 34&rsquor; Alara Sehitler · 71&rsquor; Pernille Harder · 90&rsquor;,1,0,Bayern Munich,Away,NA,990,1,0,0,8,11,4,22,15,12,0,0,0,48,8,8,50
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Eintracht Frankfurt,4-3-1-2,9,7.8,Géraldine Reuteler · 3&rsquor; Laura Freigang · 6&rsquor; Géraldine Reuteler · 11&rsquor; Lara Prašnikar · 23&rsquor; Lara Prašnikar · 72&rsquor; Nicole Anyomi · 80&rsquor; Remina Chiba · 83&rsquor; Lara Prašnikar (P) · 86&rsquor; Pernille Sanvig · 90+2&rsquor;,0,0,Turbine Potsdam,5-3-2,0,0.2,Flavia Luscher · 71&rsquor;,0,1,Eintracht Frankfurt,Home,NA,990,0,0,0,4,11,2,31,10,6,1,0,0,53,3,1,75
Frauen-Bundesliga,2025-02-09,Frauen-Bundesliga (Matchweek 14),Eintracht Frankfurt,4-3-1-2,9,7.8,Géraldine Reuteler · 3&rsquor; Laura Freigang · 6&rsquor; Géraldine Reuteler · 11&rsquor; Lara Prašnikar · 23&rsquor; Lara Prašnikar · 72&rsquor; Nicole Anyomi · 80&rsquor; Remina Chiba · 83&rsquor; Lara Prašnikar (P) · 86&rsquor; Pernille Sanvig · 90+2&rsquor;,0,0,Turbine Potsdam,5-3-2,0,0.2,Flavia Luscher · 71&rsquor;,0,1,Turbine Potsdam,Away,NA,970,0,1,0,11,4,0,2,10,8,0,1,0,17,1,3,25
Frauen-Bundesliga,2025-02-11,Frauen-Bundesliga (Matchweek 13),Essen,4-2-3-1,0,2.2,NA,0,0,Köln,4-1-4-1,0,0.3,NA,1,0,Essen,Home,NA,990,0,0,0,8,12,2,39,16,16,0,0,0,56,9,12,42.9
Frauen-Bundesliga,2025-02-11,Frauen-Bundesliga (Matchweek 13),Essen,4-2-3-1,0,2.2,NA,0,0,Köln,4-1-4-1,0,0.3,NA,1,0,Köln,Away,NA,990,1,0,0,12,8,4,9,15,25,0,0,0,48,12,9,57.1
Frauen-Bundesliga,2025-02-14,Frauen-Bundesliga (Matchweek 15),RB Leipzig,3-4-3,4,2.9,Emilía Ásgeirsdóttir · 56&rsquor; Giovanna Hoffmann (P) · 60&rsquor; Giovanna Hoffmann · 81&rsquor; Vanessa Fudalla · 90+3&rsquor;,2,0,Turbine Potsdam,5-3-2,1,0.3,Mia Schmid · 17&rsquor;,3,0,RB Leipzig,Home,NA,990,2,0,0,5,9,1,18,13,16,1,0,0,42,5,6,45.5
Frauen-Bundesliga,2025-02-14,Frauen-Bundesliga (Matchweek 15),RB Leipzig,3-4-3,4,2.9,Emilía Ásgeirsdóttir · 56&rsquor; Giovanna Hoffmann (P) · 60&rsquor; Giovanna Hoffmann · 81&rsquor; Vanessa Fudalla · 90+3&rsquor;,2,0,Turbine Potsdam,5-3-2,1,0.3,Mia Schmid · 17&rsquor;,3,0,Turbine Potsdam,Away,NA,990,3,0,0,10,5,3,5,14,20,0,1,0,40,6,5,54.5
Frauen-Bundesliga,2025-02-15,Frauen-Bundesliga (Matchweek 15),Freiburg,4-2-3-1,2,3.1,Cora Zical · 59&rsquor; Maj Schneider · 75&rsquor;,1,0,Köln,4-1-3-2,0,0.2,NA,0,0,Freiburg,Home,NA,990,1,0,0,10,11,1,22,10,13,0,0,0,37,4,9,30.8
Frauen-Bundesliga,2025-02-15,Frauen-Bundesliga (Matchweek 15),Freiburg,4-2-3-1,2,3.1,Cora Zical · 59&rsquor; Maj Schneider · 75&rsquor;,1,0,Köln,4-1-3-2,0,0.2,NA,0,0,Köln,Away,NA,990,0,0,0,11,9,2,13,24,15,0,0,0,49,9,5,64.3
Frauen-Bundesliga,2025-02-15,Frauen-Bundesliga (Matchweek 15),Essen,4-2-3-1,4,1.5,Ramona Maier · 19&rsquor; Ramona Maier · 46&rsquor; Maike Berentzen · 77&rsquor; Laureta Elmazi · 87&rsquor;,1,0,Carl-Zeiss Jena,4-4-2,1,1,Leonie Kreil · 5&rsquor;,1,0,Essen,Home,NA,990,1,0,0,5,13,2,30,12,30,0,0,0,53,5,8,38.5
Frauen-Bundesliga,2025-02-15,Frauen-Bundesliga (Matchweek 15),Essen,4-2-3-1,4,1.5,Ramona Maier · 19&rsquor; Ramona Maier · 46&rsquor; Maike Berentzen · 77&rsquor; Laureta Elmazi · 87&rsquor;,1,0,Carl-Zeiss Jena,4-4-2,1,1,Leonie Kreil · 5&rsquor;,1,0,Carl-Zeiss Jena,Away,NA,990,1,0,0,13,5,3,9,8,16,0,0,0,40,8,5,61.5
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Hoffenheim,4-4-2,1,0.4,Selina Cerci · 59&rsquor;,2,0,Bayer Leverkusen,4-4-2,0,2.1,NA,1,0,Hoffenheim,Home,NA,990,2,0,0,11,12,0,10,6,14,0,0,0,42,3,6,33.3
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Hoffenheim,4-4-2,1,0.4,Selina Cerci · 59&rsquor;,2,0,Bayer Leverkusen,4-4-2,0,2.1,NA,1,0,Bayer Leverkusen,Away,NA,990,1,0,0,12,10,6,27,15,21,0,0,0,60,6,3,66.7
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Bayern Munich,4-2-3-1,1,1.8,Pernille Harder · 16&rsquor;,0,0,Werder Bremen,4-4-2,0,0.1,NA,1,0,Bayern Munich,Home,NA,990,0,0,0,7,8,3,21,15,12,0,0,0,46,13,6,68.4
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Bayern Munich,4-2-3-1,1,1.8,Pernille Harder · 16&rsquor;,0,0,Werder Bremen,4-4-2,0,0.1,NA,1,0,Werder Bremen,Away,NA,990,1,0,0,8,7,0,7,16,8,0,0,0,38,4,14,22.2
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Wolfsburg,3-4-3,6,3.6,Alexandra Popp · 3&rsquor; Lineth Beerensteyn · 8&rsquor; Janina Minge (P) · 28&rsquor; Lena Lattwein (P) · 45+1&rsquor; Pia-Sophie Wolter (OG) · 45+7&rsquor; Vivien Endemann · 60&rsquor;,2,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Carlotta Wamser · 85&rsquor;,3,0,Wolfsburg,Home,NA,990,2,0,0,17,14,3,23,18,10,1,1,0,50,8,6,57.1
Frauen-Bundesliga,2025-02-16,Frauen-Bundesliga (Matchweek 15),Wolfsburg,3-4-3,6,3.6,Alexandra Popp · 3&rsquor; Lineth Beerensteyn · 8&rsquor; Janina Minge (P) · 28&rsquor; Lena Lattwein (P) · 45+1&rsquor; Pia-Sophie Wolter (OG) · 45+7&rsquor; Vivien Endemann · 60&rsquor;,2,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Carlotta Wamser · 85&rsquor;,3,0,Eintracht Frankfurt,Away,NA,990,3,0,0,16,16,2,9,11,11,1,2,1,42,6,8,42.9
Frauen-Bundesliga,2025-03-05,Frauen-Bundesliga (Matchweek 14),Carl-Zeiss Jena,5-3-2,0,0.1,NA,1,0,Freiburg,4-3-3,2,0.9,Maj Schneider · 15&rsquor; Lisa Karl · 77&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,1,0,0,11,8,2,8,13,17,0,0,0,36,14,8,63.6
Frauen-Bundesliga,2025-03-05,Frauen-Bundesliga (Matchweek 14),Carl-Zeiss Jena,5-3-2,0,0.1,NA,1,0,Freiburg,4-3-3,2,0.9,Maj Schneider · 15&rsquor; Lisa Karl · 77&rsquor;,1,0,Freiburg,Away,NA,990,1,0,0,9,11,2,24,4,17,0,0,0,57,8,14,36.4
Frauen-Bundesliga,2025-03-07,Frauen-Bundesliga (Matchweek 16),Eintracht Frankfurt,4-3-1-2,2,1.5,Géraldine Reuteler · 22&rsquor; Lara Prašnikar · 58&rsquor;,0,0,Essen,4-2-3-1,1,0.3,Lilli Purtscheller · 24&rsquor;,2,0,Eintracht Frankfurt,Home,NA,990,0,0,0,12,10,3,20,5,9,0,0,0,33,3,6,33.3
Frauen-Bundesliga,2025-03-07,Frauen-Bundesliga (Matchweek 16),Eintracht Frankfurt,4-3-1-2,2,1.5,Géraldine Reuteler · 22&rsquor; Lara Prašnikar · 58&rsquor;,0,0,Essen,4-2-3-1,1,0.3,Lilli Purtscheller · 24&rsquor;,2,0,Essen,Away,NA,990,2,0,0,10,12,0,8,21,10,0,0,0,19,6,3,66.7
Frauen-Bundesliga,2025-03-08,Frauen-Bundesliga (Matchweek 16),Turbine Potsdam,5-3-2,0,0.1,NA,2,0,Freiburg,4-3-3,1,2.2,Cora Zical · 83&rsquor;,0,0,Turbine Potsdam,Home,NA,990,2,0,0,14,6,2,9,15,29,0,1,0,39,6,12,33.3
Frauen-Bundesliga,2025-03-08,Frauen-Bundesliga (Matchweek 16),Turbine Potsdam,5-3-2,0,0.1,NA,2,0,Freiburg,4-3-3,1,2.2,Cora Zical · 83&rsquor;,0,0,Freiburg,Away,NA,990,0,0,0,6,13,4,30,11,9,1,0,0,30,11,5,68.8
Frauen-Bundesliga,2025-03-08,Frauen-Bundesliga (Matchweek 16),RB Leipzig,3-4-3,0,0.4,NA,2,0,Wolfsburg,3-4-3,2,1.1,Jule Brand · 35&rsquor; Ella Inez Peddemors · 85&rsquor;,1,0,RB Leipzig,Home,NA,990,2,0,0,9,7,2,14,11,14,0,0,0,47,5,2,71.4
Frauen-Bundesliga,2025-03-08,Frauen-Bundesliga (Matchweek 16),RB Leipzig,3-4-3,0,0.4,NA,2,0,Wolfsburg,3-4-3,2,1.1,Jule Brand · 35&rsquor; Ella Inez Peddemors · 85&rsquor;,1,0,Wolfsburg,Away,NA,990,1,0,0,7,9,0,29,14,13,0,0,0,45,2,5,28.6
Frauen-Bundesliga,2025-03-09,Frauen-Bundesliga (Matchweek 16),Köln,4-4-2,0,0.1,NA,1,0,Bayern Munich,4-2-3-1,3,1.5,Carolin Simon · 8&rsquor; Pernille Harder · 31&rsquor; Sydney Lohmann · 55&rsquor;,0,0,Köln,Home,NA,990,1,0,0,9,7,0,4,19,19,0,0,0,53,2,6,25
Frauen-Bundesliga,2025-03-09,Frauen-Bundesliga (Matchweek 16),Köln,4-4-2,0,0.1,NA,1,0,Bayern Munich,4-2-3-1,3,1.5,Carolin Simon · 8&rsquor; Pernille Harder · 31&rsquor; Sydney Lohmann · 55&rsquor;,0,0,Bayern Munich,Away,NA,990,0,0,0,7,9,0,23,17,7,0,0,0,48,6,2,75
Frauen-Bundesliga,2025-03-09,Frauen-Bundesliga (Matchweek 16),Carl-Zeiss Jena,5-3-2,0,0.3,NA,2,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 54&rsquor; Lilla Turányi · 73&rsquor;,0,0,Carl-Zeiss Jena,Home,NA,990,2,0,0,13,11,4,5,7,14,0,0,0,42,7,7,50
Frauen-Bundesliga,2025-03-09,Frauen-Bundesliga (Matchweek 16),Carl-Zeiss Jena,5-3-2,0,0.3,NA,2,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 54&rsquor; Lilla Turányi · 73&rsquor;,0,0,Bayer Leverkusen,Away,NA,990,0,0,0,11,13,0,24,11,9,0,0,0,58,7,7,50
Frauen-Bundesliga,2025-03-10,Frauen-Bundesliga (Matchweek 16),Werder Bremen,3-1-4-2,1,1,Larissa Mühlhaus (P) · 78&rsquor;,3,0,Hoffenheim,4-4-2,0,2.9,NA,2,0,Werder Bremen,Home,NA,990,3,0,0,13,11,1,4,9,13,1,0,0,34,6,11,35.3
