League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Hamburger SV,5-3-2,3,1.2,Sophie Hillebrand · 31&rsquor; Melanie Brunnthaler · 81&rsquor; Svea Stoldt · 90+7&rsquor;,1,0,Wolfsburg,4-3-3,3,2.1,Lineth Beerensteyn · 26&rsquor; Janina Minge (P) · 29&rsquor; Alexandra Popp · 52&rsquor;,2,0,Wolfsburg,Away,NA,990,695,46,195,310,191,28,694,19,7,36.8,12,63.2,251,1523,775,20,8,6,10,8,456,69
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Union Berlin,3-4-1-2,1,2.8,Lisa Heiseler (P) · 41&rsquor;,1,0,1. FC Nürnberg,4-4-2,1,0.6,Selma Licina · 90&rsquor;,4,0,Union Berlin,Home,NA,990,641,46,197,257,190,30,640,24,12,50,12,50,176,1216,624,16,12,4,20,6,387,49
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Union Berlin,3-4-1-2,1,2.8,Lisa Heiseler (P) · 41&rsquor;,1,0,1. FC Nürnberg,4-4-2,1,0.6,Selma Licina · 90&rsquor;,4,0,1. FC Nürnberg,Away,NA,990,376,90,194,120,63,14,376,9,4,44.4,5,55.6,119,689,356,12,5,4,15,6,139,22
Frauen-Bundesliga,2025-09-08,Frauen-Bundesliga (Matchweek 1),Carl-Zeiss Jena,4-3-3,1,0.8,Merza Julević · 18&rsquor;,2,0,Hoffenheim,4-4-2,4,2.8,Selina Cerci · 8&rsquor; Melissa Kössler · 37&rsquor; Melissa Kössler · 50&rsquor; Selina Cerci · 68&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,453,77,231,160,69,7,453,18,5,27.8,13,72.2,187,1162,366,6,5,2,21,8,230,7
Frauen-Bundesliga,2025-09-08,Frauen-Bundesliga (Matchweek 1),Carl-Zeiss Jena,4-3-3,1,0.8,Merza Julević · 18&rsquor;,2,0,Hoffenheim,4-4-2,4,2.8,Selina Cerci · 8&rsquor; Melissa Kössler · 37&rsquor; Melissa Kössler · 50&rsquor; Selina Cerci · 68&rsquor;,1,0,Hoffenheim,Away,NA,990,646,44,148,311,191,31,646,21,7,33.3,14,66.7,259,1367,576,9,5,2,25,4,411,67
Frauen-Bundesliga,2025-09-12,Frauen-Bundesliga (Matchweek 2),Freiburg,4-1-3-2,1,0.7,Svenja Fölmli · 70&rsquor;,3,0,Köln,4-2-3-1,0,1.7,,3,0,Freiburg,Home,NA,990,490,102,211,193,88,19,490,15,3,20,12,80,170,1044,570,14,10,5,27,8,223,17
Frauen-Bundesliga,2025-09-12,Frauen-Bundesliga (Matchweek 2),Freiburg,4-1-3-2,1,0.7,Svenja Fölmli · 70&rsquor;,3,0,Köln,4-2-3-1,0,1.7,,3,0,Köln,Away,NA,990,500,56,152,200,151,37,500,11,3,27.3,8,72.7,153,909,459,14,6,5,31,7,221,26
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),1. FC Nürnberg,4-4-2,1,1.6,Nastassja Lein · 90&rsquor;,4,0,Werder Bremen,4-4-2,4,1.9,Medina Dešić · 1&rsquor; Amira Arfaoui · 12&rsquor; Medina Dešić · 47&rsquor; Medina Dešić · 90+4&rsquor;,1,0,1. FC Nürnberg,Home,NA,990,386,69,166,124,99,20,386,5,4,80,1,20,152,619,312,5,4,2,19,17,168,32
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),1. FC Nürnberg,4-4-2,1,1.6,Nastassja Lein · 90&rsquor;,4,0,Werder Bremen,4-4-2,4,1.9,Medina Dešić · 1&rsquor; Amira Arfaoui · 12&rsquor; Medina Dešić · 47&rsquor; Medina Dešić · 90+4&rsquor;,1,0,Werder Bremen,Away,NA,990,540,68,209,206,128,29,540,13,4,30.8,9,69.2,202,835,392,12,3,6,13,17,317,28
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),Essen,4-2-3-1,0,0.4,,1,0,Hamburger SV,5-3-2,0,0.5,,3,0,Essen,Home,NA,990,739,55,249,353,143,15,739,19,8,42.1,11,57.9,326,2003,1017,20,8,5,25,11,445,53
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),Essen,4-2-3-1,0,0.4,,1,0,Hamburger SV,5-3-2,0,0.5,,3,0,Hamburger SV,Away,NA,990,481,58,185,184,117,15,481,18,7,38.9,11,61.1,129,899,451,14,6,3,29,12,194,31
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),RB Leipzig,5-3-2,0,0.2,,1,0,Bayern Munich,4-2-3-1,3,1.6,Lena Oberdorf · 10&rsquor; Lena Oberdorf · 57&rsquor; Vanessa Gilles · 90+1&rsquor;,2,0,RB Leipzig,Home,NA,990,444,83,269,142,41,5,444,17,5,29.4,12,70.6,165,982,416,5,4,2,19,7,252,12
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),RB Leipzig,5-3-2,0,0.2,,1,0,Bayern Munich,4-2-3-1,3,1.6,Lena Oberdorf · 10&rsquor; Lena Oberdorf · 57&rsquor; Vanessa Gilles · 90+1&rsquor;,2,0,Bayern Munich,Away,NA,990,860,36,130,520,214,31,860,16,5,31.3,11,68.8,536,2430,1045,11,12,5,17,4,670,79
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),Wolfsburg,4-2-3-1,3,2.7,Janina Minge · 42&rsquor; Cora Zical · 82&rsquor; Lineth Beerensteyn · 87&rsquor;,2,0,Carl-Zeiss Jena,5-3-2,1,0.4,Isabella Jaron · 56&rsquor;,2,0,Wolfsburg,Home,NA,990,756,26,128,336,296,42,756,30,14,46.7,16,53.3,291,1877,958,22,12,9,20,2,527,94
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),Wolfsburg,4-2-3-1,3,2.7,Janina Minge · 42&rsquor; Cora Zical · 82&rsquor; Lineth Beerensteyn · 87&rsquor;,2,0,Carl-Zeiss Jena,5-3-2,1,0.4,Isabella Jaron · 56&rsquor;,2,0,Carl-Zeiss Jena,Away,NA,990,344,103,212,92,42,3,344,15,5,33.3,10,66.7,68,427,115,1,1,0,20,5,112,9
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,3,1.1,Selina Cerci · 49&rsquor; Selina Cerci · 67&rsquor; Linda Natter · 90+3&rsquor;,4,0,Eintracht Frankfurt,4-4-2,0,1.2,,2,0,Hoffenheim,Home,NA,990,427,93,232,130,71,11,427,13,8,61.5,5,38.5,165,1100,492,12,9,2,16,5,201,19
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,3,1.1,Selina Cerci · 49&rsquor; Selina Cerci · 67&rsquor; Linda Natter · 90+3&rsquor;,4,0,Eintracht Frankfurt,4-4-2,0,1.2,,2,0,Eintracht Frankfurt,Away,NA,990,717,39,221,306,193,24,717,14,4,28.6,10,71.4,285,1115,457,5,5,4,15,7,510,56
Frauen-Bundesliga,2025-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,3,1,Vanessa Fudalla · 3&rsquor; Valentina Mädl · 6&rsquor; Carlotta Wamser · 61&rsquor;,2,0,Union Berlin,3-4-1-2,2,1.7,Dina Orschmann · 27&rsquor; Tomke Schneider · 87&rsquor;,3,0,Bayer Leverkusen,Home,NA,990,588,49,194,264,139,17,588,10,1,10,9,90,305,1796,956,17,17,4,21,9,353,35
Frauen-Bundesliga,2025-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,3,1,Vanessa Fudalla · 3&rsquor; Valentina Mädl · 6&rsquor; Carlotta Wamser · 61&rsquor;,2,0,Union Berlin,3-4-1-2,2,1.7,Dina Orschmann · 27&rsquor; Tomke Schneider · 87&rsquor;,3,0,Union Berlin,Away,NA,990,548,92,260,214,79,13,548,14,6,42.9,8,57.1,212,986,449,12,6,2,21,12,323,32
Frauen-Bundesliga,2025-09-19,Frauen-Bundesliga (Matchweek 3),Freiburg,4-1-3-2,6,1.1,Lisa Karl · 23&rsquor; Tessa Blumenberg · 45+1&rsquor; Nicole Ojukwu · 52&rsquor; Aurélie Csillag · 82&rsquor; Aurélie Csillag · 84&rsquor; Leela Egli · 90+2&rsquor;,3,0,Hamburger SV,5-3-2,2,1.5,Svea Stoldt · 42&rsquor; Annaleen Böhler · 54&rsquor;,1,0,Freiburg,Home,NA,990,677,69,260,304,116,16,677,18,8,44.4,10,55.6,198,1256,788,27,13,1,22,6,408,29
Frauen-Bundesliga,2025-09-19,Frauen-Bundesliga (Matchweek 3),Freiburg,4-1-3-2,6,1.1,Lisa Karl · 23&rsquor; Tessa Blumenberg · 45+1&rsquor; Nicole Ojukwu · 52&rsquor; Aurélie Csillag · 82&rsquor; Aurélie Csillag · 84&rsquor; Leela Egli · 90+2&rsquor;,3,0,Hamburger SV,5-3-2,2,1.5,Svea Stoldt · 42&rsquor; Annaleen Böhler · 54&rsquor;,1,0,Hamburger SV,Away,NA,990,510,52,168,207,140,18,510,24,7,29.2,17,70.8,160,1132,454,16,7,5,21,5,235,37
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Union Berlin,4-2-3-1,2,2,Lena Ostermeier (OG) · 2&rsquor; Sophie Weidauer · 38&rsquor;,2,0,Essen,4-3-3,0,1.4,,1,0,Union Berlin,Home,NA,990,437,63,149,178,119,38,437,8,5,62.5,3,37.5,154,1328,792,25,12,10,11,12,240,34
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Union Berlin,4-2-3-1,2,2,Lena Ostermeier (OG) · 2&rsquor; Sophie Weidauer · 38&rsquor;,2,0,Essen,4-3-3,0,1.4,,1,0,Essen,Away,NA,990,472,86,199,182,97,12,472,13,7,53.8,6,46.2,267,1035,579,12,3,5,11,9,262,34
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,0,2.1,,1,0,Carl-Zeiss Jena,5-3-2,0,0.1,,4,0,Bayern Munich,Home,NA,990,730,30,126,343,267,48,730,22,7,31.8,13,59.1,267,2088,728,16,19,10,10,4,520,77
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,0,2.1,,1,0,Carl-Zeiss Jena,5-3-2,0,0.1,,4,0,Carl-Zeiss Jena,Away,NA,990,362,113,251,83,28,1,362,6,1,16.7,5,83.3,73,600,151,1,2,1,14,2,142,10
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),Werder Bremen,4-4-2,2,1.4,Larissa Mühlhaus (P) · 3&rsquor; Emőke Pápai · 90&rsquor;,4,0,Hoffenheim,4-4-2,1,2.9,Selina Cerci · 64&rsquor;,2,0,Werder Bremen,Home,NA,990,424,68,181,155,92,16,423,14,4,28.6,10,71.4,213,1430,482,11,3,4,17,6,215,26
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),Werder Bremen,4-4-2,2,1.4,Larissa Mühlhaus (P) · 3&rsquor; Emőke Pápai · 90&rsquor;,4,0,Hoffenheim,4-4-2,1,2.9,Selina Cerci · 64&rsquor;,2,0,Hoffenheim,Away,NA,990,581,64,230,238,119,28,581,18,10,55.6,8,44.4,186,1296,607,15,9,6,22,7,351,28
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),1. FC Nürnberg,5-4-1,0,0.2,,0,0,Bayer Leverkusen,4-4-2,1,1.8,Loreen Bender · 90+3&rsquor;,1,0,1. FC Nürnberg,Home,NA,990,395,74,165,176,56,7,395,8,4,50,4,50,64,562,208,5,2,5,19,9,150,23
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),1. FC Nürnberg,5-4-1,0,0.2,,0,0,Bayer Leverkusen,4-4-2,1,1.8,Loreen Bender · 90+3&rsquor;,1,0,Bayer Leverkusen,Away,NA,990,707,60,201,347,164,30,707,12,7,58.3,5,41.7,439,2084,952,17,7,3,17,8,452,54
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),Köln,4-2-3-1,1,0.5,Carlotta Imping · 38&rsquor;,3,0,Wolfsburg,4-2-3-1,2,1.5,Lineth Beerensteyn · 45&rsquor; Camilla Küver · 90+6&rsquor;,4,0,Köln,Home,NA,990,446,65,196,161,93,8,446,8,2,25,6,75,177,1158,418,10,8,0,22,4,167,14
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),Köln,4-2-3-1,1,0.5,Carlotta Imping · 38&rsquor;,3,0,Wolfsburg,4-2-3-1,2,1.5,Lineth Beerensteyn · 45&rsquor; Camilla Küver · 90+6&rsquor;,4,0,Wolfsburg,Away,NA,990,637,53,183,308,148,23,637,12,6,50,6,50,223,1378,703,11,11,1,23,14,384,41
Frauen-Bundesliga,2025-09-22,Frauen-Bundesliga (Matchweek 3),Eintracht Frankfurt,4-3-3,4,2.1,Ereleta Memeti · 10&rsquor; Rebecka Blomqvist · 38&rsquor; Amanda Ilestedt · 42&rsquor; Rebecka Blomqvist · 56&rsquor;,1,0,RB Leipzig,5-3-2,3,1,Annabel Schasching · 26&rsquor; Marleen Schimmer · 45+2&rsquor; Giovanna Hoffmann · 85&rsquor;,4,0,Eintracht Frankfurt,Home,NA,990,666,57,200,322,145,29,666,20,14,70,5,25,242,1519,697,16,10,6,21,3,432,43
Frauen-Bundesliga,2025-09-22,Frauen-Bundesliga (Matchweek 3),Eintracht Frankfurt,4-3-3,4,2.1,Ereleta Memeti · 10&rsquor; Rebecka Blomqvist · 38&rsquor; Amanda Ilestedt · 42&rsquor; Rebecka Blomqvist · 56&rsquor;,1,0,RB Leipzig,5-3-2,3,1,Annabel Schasching · 26&rsquor; Marleen Schimmer · 45+2&rsquor; Giovanna Hoffmann · 85&rsquor;,4,0,RB Leipzig,Away,NA,990,545,56,210,249,91,19,545,20,9,45,11,55,227,1469,823,11,4,5,19,8,334,41
Frauen-Bundesliga,2025-09-23,Frauen-Bundesliga (Matchweek 4),Bayern Munich,4-2-3-1,4,3.2,Vanessa Gilles · 16&rsquor; Lena Oberdorf · 63&rsquor; Lea Schüller · 80&rsquor; Klara Bühl · 90&rsquor;,1,0,Freiburg,4-2-3-1,0,0.1,,1,0,Bayern Munich,Home,NA,990,793,34,198,290,306,57,793,24,9,37.5,15,62.5,333,1745,819,20,12,11,24,7,564,80
Frauen-Bundesliga,2025-09-23,Frauen-Bundesliga (Matchweek 4),Bayern Munich,4-2-3-1,4,3.2,Vanessa Gilles · 16&rsquor; Lena Oberdorf · 63&rsquor; Lea Schüller · 80&rsquor; Klara Bühl · 90&rsquor;,1,0,Freiburg,4-2-3-1,0,0.1,,1,0,Freiburg,Away,NA,990,475,118,310,136,31,3,475,20,6,30,14,70,176,910,399,6,2,1,25,3,237,7
Frauen-Bundesliga,2025-09-23,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,5-3-2,1,0.5,Rieke Tietz · 47&rsquor;,2,0,Union Berlin,4-2-3-1,2,1.9,Katja Nicola Orschmann · 29&rsquor; Dina Orschmann · 90&rsquor;,0,0,Carl-Zeiss Jena,Home,NA,990,420,87,204,117,99,12,420,12,3,25,9,75,113,663,171,6,5,3,23,10,165,13
Frauen-Bundesliga,2025-09-23,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,5-3-2,1,0.5,Rieke Tietz · 47&rsquor;,2,0,Union Berlin,4-2-3-1,2,1.9,Katja Nicola Orschmann · 29&rsquor; Dina Orschmann · 90&rsquor;,0,0,Union Berlin,Away,NA,990,639,40,133,295,220,47,639,24,8,33.3,16,66.7,288,1660,771,18,9,6,25,9,396,52
Frauen-Bundesliga,2025-09-24,Frauen-Bundesliga (Matchweek 4),Hoffenheim,4-4-2,1,1.9,Franziska Harsch · 90+6&rsquor;,0,0,1. FC Nürnberg,5-4-1,1,0.3,Sanja Homann · 86&rsquor;,2,0,Hoffenheim,Home,NA,990,883,48,234,390,265,35,883,20,8,40,12,60,398,2009,1036,25,16,4,21,6,663,67
Frauen-Bundesliga,2025-09-24,Frauen-Bundesliga (Matchweek 4),Hoffenheim,4-4-2,1,1.9,Franziska Harsch · 90+6&rsquor;,0,0,1. FC Nürnberg,5-4-1,1,0.3,Sanja Homann · 86&rsquor;,2,0,1. FC Nürnberg,Away,NA,990,335,85,190,110,39,8,335,4,1,25,3,75,108,779,312,6,3,4,18,4,106,9
Frauen-Bundesliga,2025-09-24,Frauen-Bundesliga (Matchweek 4),Wolfsburg,4-2-3-1,4,3.2,Ella Inez Peddemors · 30&rsquor; Janou Levels · 52&rsquor; Svenja Huth · 84&rsquor; Alexandra Popp · 89&rsquor;,1,0,Werder Bremen,4-4-2,2,1.7,Larissa Mühlhaus (P) · 81&rsquor; Emőke Pápai · 90+4&rsquor;,0,0,Wolfsburg,Home,NA,990,685,61,229,267,197,36,685,14,9,64.3,5,35.7,364,1708,462,12,5,3,14,9,457,46
Frauen-Bundesliga,2025-09-24,Frauen-Bundesliga (Matchweek 4),Wolfsburg,4-2-3-1,4,3.2,Ella Inez Peddemors · 30&rsquor; Janou Levels · 52&rsquor; Svenja Huth · 84&rsquor; Alexandra Popp · 89&rsquor;,1,0,Werder Bremen,4-4-2,2,1.7,Larissa Mühlhaus (P) · 81&rsquor; Emőke Pápai · 90+4&rsquor;,0,0,Werder Bremen,Away,NA,990,457,84,186,161,116,14,456,18,6,33.3,12,66.7,155,717,270,4,3,1,28,6,207,25
Frauen-Bundesliga,2025-09-24,Frauen-Bundesliga (Matchweek 4),Essen,4-2-3-1,1,0.4,Shari Van Belle · 32&rsquor;,1,0,Köln,4-2-3-1,2,2.1,Sandra Jessen · 11&rsquor; Sandra Jessen · 14&rsquor;,5,0,Essen,Home,NA,990,624,72,280,260,90,11,624,20,8,40,12,60,300,1994,654,8,5,2,44,6,311,24
Frauen-Bundesliga,2025-09-24,Frauen-Bundesliga (Matchweek 4),Essen,4-2-3-1,1,0.4,Shari Van Belle · 32&rsquor;,1,0,Köln,4-2-3-1,2,2.1,Sandra Jessen · 11&rsquor; Sandra Jessen · 14&rsquor;,5,0,Köln,Away,NA,990,564,53,185,248,135,14,564,15,9,60,6,40,149,865,444,14,6,2,33,14,265,35
Frauen-Bundesliga,2025-09-25,Frauen-Bundesliga (Matchweek 4),RB Leipzig,3-4-3,0,1,,1,0,Hamburger SV,5-3-2,1,0.4,Lotta Wrede · 77&rsquor;,0,0,RB Leipzig,Home,NA,990,737,59,264,332,144,26,737,18,5,27.8,13,72.2,231,1535,625,16,9,10,20,8,485,58
Frauen-Bundesliga,2025-09-25,Frauen-Bundesliga (Matchweek 4),RB Leipzig,3-4-3,0,1,,1,0,Hamburger SV,5-3-2,1,0.4,Lotta Wrede · 77&rsquor;,0,0,Hamburger SV,Away,NA,990,447,65,169,172,109,8,447,19,5,26.3,14,73.7,103,631,220,6,3,1,17,5,202,23
Frauen-Bundesliga,2025-09-25,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.2,Vanessa Fudalla (P) · 7&rsquor; Vanessa Fudalla · 27&rsquor;,3,0,Eintracht Frankfurt,4-3-3,1,1.2,Rebecka Blomqvist · 42&rsquor;,3,0,Bayer Leverkusen,Home,NA,990,513,71,219,180,118,12,512,7,5,71.4,2,28.6,188,992,533,13,5,0,24,12,287,26
Frauen-Bundesliga,2025-09-25,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.2,Vanessa Fudalla (P) · 7&rsquor; Vanessa Fudalla · 27&rsquor;,3,0,Eintracht Frankfurt,4-3-3,1,1.2,Rebecka Blomqvist · 42&rsquor;,3,0,Eintracht Frankfurt,Away,NA,990,677,54,195,306,181,18,677,15,7,46.7,8,53.3,183,973,368,8,5,4,23,7,452,52
Frauen-Bundesliga,2025-10-03,Frauen-Bundesliga (Matchweek 5),Eintracht Frankfurt,4-3-3,3,3.3,Elisa Senß (P) · 55&rsquor; Amanda Ilestedt · 75&rsquor; Elisa Senß (P) · 81&rsquor;,0,0,Carl-Zeiss Jena,5-3-2,1,0.6,Isabella Jaron · 68&rsquor;,3,0,Eintracht Frankfurt,Home,NA,990,716,29,167,325,229,31,714,23,6,26.1,17,73.9,345,1761,615,13,13,4,15,6,479,65
Frauen-Bundesliga,2025-10-03,Frauen-Bundesliga (Matchweek 5),Eintracht Frankfurt,4-3-3,3,3.3,Elisa Senß (P) · 55&rsquor; Amanda Ilestedt · 75&rsquor; Elisa Senß (P) · 81&rsquor;,0,0,Carl-Zeiss Jena,5-3-2,1,0.6,Isabella Jaron · 68&rsquor;,3,0,Carl-Zeiss Jena,Away,NA,990,419,84,215,148,58,4,419,18,3,16.7,15,83.3,107,722,262,4,4,0,14,10,168,11
Frauen-Bundesliga,2025-10-04,Frauen-Bundesliga (Matchweek 5),Essen,4-1-4-1,0,0.5,,1,0,Wolfsburg,4-2-3-1,8,4.6,Ella Inez Peddemors · 4&rsquor; Kessya Bussy · 13&rsquor; Janina Minge · 50&rsquor; Kessya Bussy · 52&rsquor; Vivien Endemann · 72&rsquor; Vivien Endemann · 73&rsquor; Lineth Beerensteyn (P) · 78&rsquor; Cora Zical · 86&rsquor;,0,0,Essen,Home,NA,990,528,61,205,253,75,9,528,11,3,27.3,8,72.7,228,1132,465,5,6,0,19,14,314,21
Frauen-Bundesliga,2025-10-04,Frauen-Bundesliga (Matchweek 5),Essen,4-1-4-1,0,0.5,,1,0,Wolfsburg,4-2-3-1,8,4.6,Ella Inez Peddemors · 4&rsquor; Kessya Bussy · 13&rsquor; Janina Minge · 50&rsquor; Kessya Bussy · 52&rsquor; Vivien Endemann · 72&rsquor; Vivien Endemann · 73&rsquor; Lineth Beerensteyn (P) · 78&rsquor; Cora Zical · 86&rsquor;,0,0,Wolfsburg,Away,NA,990,689,47,200,351,145,36,688,11,3,27.3,8,72.7,330,1597,816,8,9,5,16,8,481,55
Frauen-Bundesliga,2025-10-04,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,4,2.7,Arianna Caruso · 30&rsquor; Momoko Tanikawa · 34&rsquor; Linda Dallmann · 63&rsquor; Lea Schüller · 78&rsquor;,0,0,Werder Bremen,4-1-4-1,0,0.4,,1,0,Bayern Munich,Home,NA,990,711,75,217,280,218,35,711,21,6,28.6,15,71.4,261,1577,713,15,12,8,13,9,515,53
Frauen-Bundesliga,2025-10-04,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,4,2.7,Arianna Caruso · 30&rsquor; Momoko Tanikawa · 34&rsquor; Linda Dallmann · 63&rsquor; Lea Schüller · 78&rsquor;,0,0,Werder Bremen,4-1-4-1,0,0.4,,1,0,Werder Bremen,Away,NA,990,440,81,227,142,80,10,440,10,6,60,4,40,131,766,310,7,5,1,21,8,236,20
Frauen-Bundesliga,2025-10-05,Frauen-Bundesliga (Matchweek 5),Union Berlin,5-3-2,0,1.1,,0,0,Freiburg,4-2-3-1,3,1.9,Maj Schneider · 16&rsquor; Luca-Emily Birkholz · 42&rsquor; Alena Bienz · 89&rsquor;,0,0,Union Berlin,Home,NA,990,655,59,194,355,120,12,655,23,9,39.1,14,60.9,291,1174,476,7,8,2,31,6,359,42
Frauen-Bundesliga,2025-10-05,Frauen-Bundesliga (Matchweek 5),Union Berlin,5-3-2,0,1.1,,0,0,Freiburg,4-2-3-1,3,1.9,Maj Schneider · 16&rsquor; Luca-Emily Birkholz · 42&rsquor; Alena Bienz · 89&rsquor;,0,0,Freiburg,Away,NA,990,654,68,230,267,168,21,654,20,9,45,10,50,246,1495,503,10,8,1,23,6,370,41
Frauen-Bundesliga,2025-10-05,Frauen-Bundesliga (Matchweek 5),1. FC Nürnberg,5-4-1,1,1.5,Nastassja Lein · 54&rsquor;,4,0,RB Leipzig,4-1-4-1,1,0.6,Nikoline Dudek · 18&rsquor;,1,0,1. FC Nürnberg,Home,NA,990,419,51,135,176,118,22,419,18,13,72.2,5,27.8,170,1158,427,15,14,3,26,9,187,27
Frauen-Bundesliga,2025-10-05,Frauen-Bundesliga (Matchweek 5),1. FC Nürnberg,5-4-1,1,1.5,Nastassja Lein · 54&rsquor;,4,0,RB Leipzig,4-1-4-1,1,0.6,Nikoline Dudek · 18&rsquor;,1,0,RB Leipzig,Away,NA,990,687,64,257,309,126,15,687,17,7,41.2,10,58.8,217,1185,467,8,6,3,21,12,452,35
Frauen-Bundesliga,2025-10-06,Frauen-Bundesliga (Matchweek 5),Hamburger SV,5-3-2,1,0.6,Melanie Brunnthaler · 86&rsquor;,0,0,Hoffenheim,4-4-2,4,3.6,Melissa Kössler · 19&rsquor; Valesca Ampoorter · 27&rsquor; Jamilla Rankin · 58&rsquor; Melissa Kössler · 90&rsquor;,0,0,Hamburger SV,Home,NA,990,465,55,157,202,112,13,465,24,10,41.7,14,58.3,147,724,350,5,2,1,27,18,198,16
Frauen-Bundesliga,2025-10-06,Frauen-Bundesliga (Matchweek 5),Hamburger SV,5-3-2,1,0.6,Melanie Brunnthaler · 86&rsquor;,0,0,Hoffenheim,4-4-2,4,3.6,Melissa Kössler · 19&rsquor; Valesca Ampoorter · 27&rsquor; Jamilla Rankin · 58&rsquor; Melissa Kössler · 90&rsquor;,0,0,Hoffenheim,Away,NA,990,737,60,244,332,167,35,737,24,14,58.3,10,41.7,400,1861,1013,22,14,3,31,10,458,49
Frauen-Bundesliga,2025-10-10,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 4&rsquor; Julia Landenberger · 39&rsquor;,2,0,Essen,5-4-1,1,0.7,Paulina Platner · 53&rsquor;,2,0,RB Leipzig,Home,NA,990,749,71,241,359,154,20,749,23,15,65.2,8,34.8,390,1516,799,9,5,2,25,14,463,50
Frauen-Bundesliga,2025-10-10,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 4&rsquor; Julia Landenberger · 39&rsquor;,2,0,Essen,5-4-1,1,0.7,Paulina Platner · 53&rsquor;,2,0,Essen,Away,NA,990,528,58,223,182,129,19,528,32,11,34.4,21,65.6,187,1088,555,13,7,3,24,6,242,30
Frauen-Bundesliga,2025-10-11,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-2-3-1,1,1.3,Janina Minge · 48&rsquor; Joelle Wedemeyer · 90+3&rsquor;,0,1,Bayern Munich,4-2-3-1,3,1.3,Klara Bühl · 27&rsquor; Momoko Tanikawa · 57&rsquor; Alara Sehitler · 90+5&rsquor;,1,0,Wolfsburg,Home,NA,989,502,71,210,192,105,20,502,12,5,41.7,7,58.3,163,1085,469,12,6,4,10,6,298,22
